onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	1	0.89465
16	3	beta5	0	1	0.78232
22	3	beta2	0	1	1.1025
30	3	gamma2	0	1	1.071
38	3	alpha3	0	1	1.0626
46	3	alpha1	0	1	1.3267
50	3	beta1	0	1	0.97512
56	3	beta3	0	1	1.3751
60	3	gamma4	0	1	1.0072
68	3	alpha5	0	1	0.91902
74	3	beta4	0	1	0.99909
78	3	gamma1	0	1	0.92728
82	3	alpha2	0	1	1.0311
86	3	alpha2	1	1	1.3834
92	3	alpha4	0	1	0.84044
96	3	gamma5	0	1	1.1039
102	3	alpha3	0	1	0.95944
106	3	gamma4	0	1	0.81591
114	3	beta5	0	1	0.92769
120	3	gamma5	0	1	0.7761
124	3	gamma1	0	1	1.072
132	3	alpha1	0	1	0.89625
140	3	alpha2	0	1	1.2319
146	3	gamma2	0	1	1.0562
150	3	gamma3	0	1	0.92816
158	3	beta3	0	1	0.8802
162	3	alpha5	0	1	0.9203
166	3	beta4	0	1	1.0004
172	3	beta4	1	1	1.3287
178	3	alpha4	0	1	0.60043
184	3	beta1	0	1	1.0644
188	3	beta2	0	1	1.0486
192	3	alpha1	0	1	0.89652
198	3	alpha2	0	1	1.1126
204	3	gamma4	0	1	0.90474
208	3	gamma3	0	1	0.9693
214	3	gamma3	1	1	1.3612
218	3	gamma1	0	1	1.0251
222	3	beta1	0	1	0.8173
228	3	alpha3	0	1	0.81696
234	3	beta5	0	1	0.88951
240	3	gamma2	0	1	1.0408
248	3	beta4	0	1	0.76075
254	3	gamma5	0	1	0.96979
262	3	gamma5	1	1	1.617
270	3	alpha4	0	1	0.65707
276	3	alpha5	0	1	1.434
284	3	beta3	0	1	0.94586
292	3	beta2	0	1	0.87426
296	3	beta4	0	1	1.1705
300	3	beta5	0	1	1.2901
306	3	alpha3	0	1	1.304
310	3	gamma2	0	1	0.83413
314	3	alpha5	0	1	1.2427
320	3	beta1	0	1	0.96213
324	3	alpha1	0	1	1.0024
328	3	gamma5	0	1	1.0589
334	3	beta2	0	1	1.3388
342	3	alpha4	0	1	0.66686
346	3	gamma3	0	1	1.6031
352	3	gamma1	0	1	0.74697
358	3	alpha2	0	1	0.92924
362	3	gamma4	0	1	0.69093
366	3	beta3	0	1	0.75506
