onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	1	0.91782
18	3	gamma4	0	1	0.97435
24	3	alpha5	0	1	1.038
28	3	alpha5	1	1	1.5267
32	3	gamma5	0	1	1.2065
38	3	beta4	0	1	1.2065
44	3	gamma2	0	1	0.93376
52	3	gamma3	0	1	0.92637
58	3	beta2	0	1	1.0384
64	3	beta3	0	1	1.1105
70	3	alpha2	0	1	1.1348
76	3	beta1	0	1	0.77408
82	3	alpha3	0	1	0.95093
86	3	alpha3	1	1	1.6466
90	3	gamma1	0	1	0.83889
94	3	beta5	0	1	1.1583
98	3	alpha1	0	1	1.1183
106	3	alpha3	0	1	1.5587
112	3	gamma3	0	1	0.7749
118	3	alpha5	0	1	1.3435
124	3	beta2	0	1	1.5592
130	3	alpha4	0	1	1.0153
138	3	gamma1	0	1	1.0873
146	3	beta4	0	1	0.92705
154	3	gamma2	0	1	0.91106
160	3	gamma2	1	1	1.8232
164	3	beta1	0	1	1.0556
170	3	beta5	0	1	1.7678
174	3	alpha2	0	1	1.0873
178	3	beta3	0	1	1.0876
186	3	alpha1	0	1	0.97636
190	3	gamma4	0	1	0.78415
198	3	gamma5	0	1	1.4558
206	3	gamma2	0	1	1.2638
210	3	beta2	0	1	1.296
218	3	alpha4	0	1	0.84048
224	3	alpha3	0	1	1.3201
230	3	gamma3	0	1	0.99248
236	3	gamma4	0	1	1.3044
244	3	beta5	0	1	1.0403
252	3	alpha2	0	1	1.0805
258	3	beta1	0	1	0.90479
264	3	alpha5	0	1	0.74474
268	3	gamma5	0	1	0.76882
272	3	beta3	0	1	1.2891
280	3	beta4	0	1	1.0647
284	3	alpha1	0	1	0.76936
288	3	gamma1	0	1	0.96878
292	3	gamma2	0	1	0.82515
300	3	gamma1	0	1	1.2012
306	3	gamma3	0	1	1.0577
310	3	beta4	0	1	0.85741
314	3	alpha5	0	1	0.72125
318	3	gamma4	0	1	0.8336
322	3	alpha4	0	1	0.97777
328	3	beta1	0	1	0.9778
332	3	alpha2	0	1	1.0658
336	3	alpha1	0	1	1.1455
342	3	beta3	0	1	1.0179
346	3	beta3	1	1	1.5219
350	3	alpha3	0	1	1.2019
356	3	beta2	0	1	0.82568
362	3	gamma5	0	1	0.72967
366	3	beta5	0	1	0.92204
