onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma4	0	1	0.71435
16	3	gamma4	1	1	1.6741
20	3	gamma5	0	1	1.3301
26	3	beta3	0	1	1.0905
34	3	beta3	1	1	1.5304
42	3	beta2	0	1	0.94655
48	3	gamma3	0	1	0.8103
56	3	gamma2	0	0	1.8828
64	3	alpha4	0	1	1.2826
68	3	alpha1	0	0	1.2265
74	3	alpha5	0	1	0.94694
80	3	beta4	0	1	0.59486
88	3	alpha2	0	1	0.8593
94	3	gamma1	0	1	0.93122
100	3	beta5	0	1	1.7313
104	3	alpha3	0	1	1.3073
112	3	beta1	0	1	0.8674
116	3	alpha4	0	1	1.1713
120	3	beta4	0	1	0.9953
124	3	beta1	0	1	1.1153
132	3	alpha2	0	1	1.5956
140	3	beta2	0	1	0.57201
146	3	beta5	0	1	1.6676
150	3	gamma4	0	1	1.2199
156	3	gamma3	0	1	1.0838
162	3	gamma1	0	1	1.4442
170	3	gamma5	0	1	1.3642
174	3	alpha3	0	1	0.84421
182	3	gamma2	0	1	0.79658
188	3	alpha1	0	1	0.94794
194	3	beta3	0	1	1.1963
200	3	alpha5	0	1	1.1883
204	3	gamma3	0	1	1.0368
212	3	alpha5	0	1	0.99697
218	3	gamma2	0	1	1.2604
222	3	gamma5	0	1	1.3005
228	3	beta5	0	1	1.061
234	3	beta5	1	1	1.0848
238	3	alpha4	0	1	1.0933
242	3	gamma1	0	1	0.96493
246	3	beta4	0	1	1.1731
252	3	beta3	0	1	1.2612
256	3	alpha1	0	1	1.2693
260	3	beta1	0	1	1.4612
268	3	alpha2	0	1	0.79747
272	3	gamma4	0	1	1.0697
280	3	beta2	0	1	0.83769
284	3	alpha3	0	1	1.2694
290	3	gamma4	0	1	0.94977
294	3	beta1	0	1	1.0457
302	3	gamma1	0	1	0.96603
306	3	alpha2	0	1	0.88559
312	3	beta4	0	1	1.1498
316	3	alpha1	0	1	0.90211
322	3	alpha5	0	1	1.4224
326	3	beta5	0	1	1.0939
332	3	gamma2	0	1	0.85422
338	3	gamma3	0	1	0.88599
342	3	alpha4	0	1	1.3824
346	3	beta3	0	1	1.0308
350	3	gamma5	0	1	1.1345
356	3	beta2	0	1	1.1663
362	3	beta2	1	1	1.3183
368	3	alpha3	0	1	1.1749
