onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	1	0.96378
18	3	gamma4	0	1	0.85135
24	3	gamma1	0	1	1.2037
28	3	beta3	0	1	1.3159
32	3	beta5	0	1	1.2273
38	3	alpha4	0	1	1.0356
44	3	alpha1	0	1	1.3591
52	3	alpha2	0	1	1.8006
60	3	alpha2	1	1	1.1609
66	3	beta4	0	1	0.78489
72	3	beta1	0	1	0.793
76	3	gamma2	0	1	0.98008
80	3	gamma5	0	1	1.1001
86	3	alpha3	0	1	1.1212
90	3	alpha5	0	0	2.0126
94	3	gamma3	0	1	0.86838
98	3	alpha5	0	1	0.92463
102	3	gamma3	0	1	0.58904
106	3	beta4	0	1	0.71681
110	3	gamma2	0	1	0.60493
116	3	alpha2	0	1	0.78502
124	3	gamma5	0	1	0.52975
130	3	alpha4	0	1	0.4804
134	3	alpha4	1	0	1.1296
140	3	gamma1	0	1	0.66533
144	3	beta5	0	1	0.74539
150	3	beta1	0	1	0.65342
154	3	beta2	0	1	0.89344
160	3	alpha1	0	1	0.87318
164	3	gamma4	0	1	0.8733
172	3	alpha3	0	1	1.1058
180	3	beta3	0	1	1.7455
184	3	alpha5	0	1	0.66149
192	3	gamma3	0	1	0.7179
198	3	beta1	0	1	0.60592
206	3	gamma2	0	1	0.62214
210	3	alpha1	0	1	1.0256
218	3	gamma5	0	1	1.0094
224	3	alpha3	0	1	1.0657
232	3	beta2	0	1	0.99075
236	3	gamma1	0	1	0.73467
240	3	gamma4	0	1	0.74226
244	3	beta3	0	1	0.81441
250	3	beta4	0	1	0.8469
254	3	beta5	0	1	1.1749
260	3	alpha2	0	1	0.88661
266	3	alpha4	0	1	2.047
270	3	alpha4	1	1	1.9667
278	3	beta4	0	1	0.81534
282	3	beta3	0	1	1.3434
288	3	beta2	0	1	1.1272
294	3	alpha5	0	1	0.92697
300	3	gamma5	0	1	0.9833
304	3	alpha1	0	1	0.78314
312	3	alpha3	0	1	1.0875
316	3	gamma1	0	1	1.2715
322	3	gamma3	0	1	0.9279
328	3	beta1	0	1	1.0238
334	3	beta1	1	0	1.7278
338	3	gamma2	0	1	1.352
344	3	alpha4	0	1	0.7201
352	3	alpha2	0	1	0.96815
360	3	beta5	0	1	0.80833
366	3	gamma4	0	1	0.76007
