onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha3	0	1	1.031
18	3	gamma4	0	1	1.157
22	3	alpha4	0	1	1.3528
26	3	beta2	0	1	0.96098
30	3	beta3	0	1	1.1663
36	3	beta5	0	1	1.0557
42	3	gamma3	0	1	1.3511
48	3	gamma3	1	1	1.7272
56	3	gamma5	0	1	0.74435
60	3	beta4	0	1	1.5773
68	3	alpha1	0	1	1.3841
74	3	beta1	0	1	1.1696
82	3	alpha5	0	1	1.2817
88	3	alpha2	0	1	0.95378
92	3	gamma1	0	1	1.2746
96	3	gamma2	0	1	0.77758
100	3	gamma3	0	1	1.6019
104	3	gamma5	0	1	1.8179
110	3	gamma5	1	1	1.57
114	3	alpha3	0	1	0.826
122	3	beta2	0	1	1.058
126	3	beta4	0	1	0.97013
132	3	alpha1	0	1	0.9064
140	3	gamma2	0	1	1.4261
146	3	beta1	0	1	0.86611
154	3	beta5	0	1	1.0264
158	3	beta3	0	1	1.0747
162	3	gamma4	0	1	1.2269
170	3	gamma1	0	1	0.90681
174	3	alpha2	0	1	0.92258
178	3	alpha5	0	1	1.2428
186	3	alpha4	0	1	1.4991
192	3	gamma4	0	1	1.051
196	3	beta4	0	1	0.81078
202	3	beta4	1	0	0.6993
208	3	beta2	0	1	1.1314
216	3	alpha4	0	1	0.98737
222	3	alpha5	0	1	0.93954
228	3	beta5	0	1	1.0431
234	3	alpha2	0	1	1.2194
240	3	beta3	0	1	0.83556
246	3	gamma3	0	1	1.2278
250	3	gamma2	0	1	1.1316
256	3	alpha1	0	1	0.8841
260	3	gamma1	0	1	1.2921
266	3	beta1	0	1	0.9777
270	3	beta1	1	1	1.6522
278	3	alpha3	0	1	1.004
284	3	gamma5	0	1	0.81189
288	3	gamma1	0	1	1.2604
292	3	alpha5	0	1	0.72409
296	3	alpha2	0	1	1.8287
300	3	gamma4	0	1	0.63652
308	3	gamma3	0	1	1.1709
314	3	alpha4	0	1	0.35463
318	3	beta5	0	1	0.90093
322	3	alpha3	0	1	0.65232
328	3	beta2	0	1	0.98687
334	3	beta4	0	1	0.88259
340	3	alpha1	0	1	0.96297
348	3	beta1	0	1	0.92287
354	3	gamma2	0	1	0.58039
360	3	beta3	0	1	0.66736
364	3	gamma5	0	1	0.80501
