onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	1	1.2332
16	3	gamma3	1	0	1.3052
22	3	alpha5	0	1	0.76961
30	3	gamma1	0	1	1.1453
38	3	beta2	0	1	1.0979
42	3	beta3	0	1	1.0655
50	3	alpha3	0	1	1.2179
56	3	beta4	0	1	1.1776
60	3	alpha2	0	1	1.106
64	3	gamma5	0	1	0.80164
70	3	gamma2	0	1	0.93771
78	3	beta5	0	1	0.65024
84	3	gamma4	0	1	0.85797
88	3	beta1	0	1	0.86599
94	3	alpha1	0	1	1.0581
102	3	alpha4	0	1	1.359
106	3	beta1	0	1	1.1627
112	3	alpha4	0	1	1.3626
116	3	beta3	0	1	1.2188
120	3	gamma4	0	1	1.6109
124	3	alpha2	0	1	1.6669
132	3	alpha2	1	0	1.0028
138	3	gamma1	0	1	0.82672
146	3	gamma2	0	1	1.5067
150	3	alpha3	0	1	1.9008
154	3	alpha1	0	1	2.059
162	3	gamma3	0	1	0.86727
168	3	gamma5	0	1	0.84734
174	3	beta4	0	1	0.85222
178	3	beta5	0	1	1.0513
184	3	alpha5	0	1	1.5014
188	3	beta2	0	1	2.3397
196	3	beta2	1	0	1.2198
200	3	alpha4	0	1	0.84361
208	3	gamma2	0	1	1.1875
212	3	gamma4	0	1	0.74799
218	3	gamma1	0	1	0.98797
224	3	beta1	0	1	0.82488
228	3	beta3	0	1	1.3565
234	3	alpha3	0	1	0.77238
238	3	beta4	0	1	0.86857
244	3	beta2	0	1	0.8526
248	3	alpha5	0	1	0.87653
252	3	alpha1	0	1	0.71652
260	3	beta5	0	1	1.0123
264	3	gamma3	0	1	1.2443
270	3	gamma5	0	1	0.88491
276	3	alpha2	0	1	1.2686
284	3	gamma2	0	1	1.093
290	3	alpha4	0	1	1.1412
296	3	gamma1	0	1	1.4133
302	3	alpha2	0	1	1.4052
306	3	beta2	0	1	2.2854
312	3	alpha1	0	1	0.91722
316	3	beta3	0	1	1.5412
324	3	gamma5	0	1	1.1815
330	3	beta4	0	1	1.0697
334	3	alpha5	0	1	1.1093
342	3	beta1	0	1	0.70967
348	3	gamma3	0	1	1.0299
354	3	gamma4	0	1	1.0697
358	3	alpha3	0	1	1.95
362	3	alpha3	1	1	1.7579
368	3	beta5	0	1	0.62971
