onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	1	1.5352
18	3	gamma4	0	1	1.5591
24	3	gamma1	0	1	1.4709
28	3	beta3	0	1	1.4514
32	3	beta5	0	1	1.7552
38	3	alpha4	0	1	2.4951
44	3	alpha1	0	1	1.6594
52	3	alpha2	0	1	1.3635
60	3	alpha2	1	0	1.3754
66	3	beta4	0	1	0.87948
72	3	beta1	0	0	1.4477
76	3	gamma2	0	1	1.0439
80	3	gamma5	0	1	1.367
86	3	alpha3	0	1	0.98457
90	3	alpha5	0	1	1.0877
94	3	gamma3	0	1	1.3323
98	3	alpha5	0	1	1.7642
102	3	gamma3	0	1	1.5483
106	3	beta4	0	1	1.2287
110	3	gamma2	0	1	1.7721
116	3	alpha2	0	1	1.6605
124	3	gamma5	0	1	1.4401
130	3	alpha4	0	0	2.4606
134	3	alpha4	1	0	0.83643
140	3	gamma1	0	1	0.95672
144	3	beta5	0	1	0.82911
150	3	beta1	0	1	0.50117
154	3	beta2	0	1	1.3173
160	3	alpha1	0	1	1.1494
164	3	gamma4	0	1	1.2694
172	3	alpha3	0	1	0.96548
180	3	beta3	0	1	0.86118
184	3	alpha5	0	1	0.81313
192	3	gamma3	0	1	0.89334
198	3	beta1	0	1	0.96557
206	3	gamma2	0	1	1.0775
210	3	alpha1	0	1	1.334
218	3	gamma5	0	1	0.86164
224	3	alpha3	0	1	0.82192
232	3	beta2	0	1	0.59819
236	3	gamma1	0	1	0.66213
240	3	gamma4	0	1	0.71008
244	3	beta3	0	1	0.34223
250	3	beta4	0	1	1.07
254	3	beta5	0	1	0.98998
260	3	alpha2	0	1	0.99811
266	3	alpha4	0	1	1.5265
270	3	alpha4	1	0	1.2144
278	3	beta4	0	1	1.0543
282	3	beta3	0	1	1.1425
288	3	beta2	0	1	0.44683
294	3	alpha5	0	1	1.0071
300	3	gamma5	0	1	0.99069
304	3	alpha1	0	1	1.4633
312	3	alpha3	0	1	1.111
316	3	gamma1	0	1	0.71899
322	3	gamma3	0	1	0.81537
328	3	beta1	0	1	0.54328
334	3	beta1	1	0	0.78326
338	3	gamma2	0	1	1.0233
344	3	alpha4	0	1	0.20756
352	3	alpha2	0	1	1.3037
360	3	beta5	0	1	0.88791
366	3	gamma4	0	1	1.368
