onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma2	0	1	0.63704
16	3	gamma5	0	1	0.50946
20	3	alpha1	0	1	0.79735
24	3	alpha2	0	1	1.2536
28	3	alpha4	0	1	0.81369
34	3	beta2	0	1	0.78956
38	3	gamma1	0	1	0.78954
44	3	gamma1	1	0	1.5336
52	3	alpha3	0	1	0.66208
56	3	beta1	0	1	0.97408
62	3	gamma3	0	1	0.64671
68	3	beta3	0	1	0.63015
74	3	alpha5	0	1	0.6064
80	3	gamma4	0	1	0.90989
86	3	beta4	0	1	0.66199
94	3	beta5	0	1	0.51047
100	3	gamma5	0	1	0.68648
108	3	beta4	0	1	0.74244
112	3	alpha3	0	1	0.91064
116	3	gamma1	0	1	0.79084
120	3	alpha2	0	1	0.63854
128	3	alpha2	1	0	0.69472
132	3	beta1	0	1	0.68685
138	3	gamma4	0	1	0.9107
146	3	alpha5	0	1	0.47884
152	3	beta5	0	1	0.71116
158	3	gamma2	0	1	0.51941
162	3	gamma2	1	0	0.71141
166	3	beta3	0	1	0.81501
174	3	alpha4	0	1	0.78377
182	3	gamma3	0	1	0.66357
186	3	beta2	0	1	0.72743
190	3	alpha1	0	1	0.63973
194	3	alpha2	0	1	0.74336
202	3	beta5	0	1	0.95154
208	3	gamma3	0	1	0.74376
212	3	alpha1	0	1	0.91175
218	3	gamma2	0	1	0.62432
226	3	gamma1	0	1	0.57642
230	3	beta4	0	1	0.68035
236	3	gamma5	0	1	0.68849
240	3	alpha4	0	1	0.7761
246	3	alpha3	0	1	0.81643
252	3	gamma4	0	1	0.75249
258	3	beta3	0	1	0.7528
264	3	beta2	0	1	0.70473
272	3	beta2	1	0	0.68891
278	3	beta1	0	1	0.48863
286	3	alpha5	0	1	0.76082
290	3	beta1	0	1	0.69705
296	3	gamma2	0	1	0.72894
302	3	alpha2	0	1	0.84087
308	3	beta4	0	1	0.81725
316	3	alpha3	0	1	0.93709
320	3	gamma4	0	1	0.80129
324	3	gamma5	0	1	1.2655
330	3	gamma3	0	0	1.5851
334	3	alpha1	0	1	0.61651
342	3	beta2	0	1	0.61659
346	3	alpha4	0	1	0.76931
350	3	alpha5	0	1	0.90489
354	3	gamma1	0	1	0.76929
362	3	beta3	0	1	0.69742
366	3	beta5	0	1	0.87356
