onset	duration	item	repeat	accuracy	reaction_time
10	3	beta4	0	n/a	n/a
14	3	beta1	0	0	0.94097
18	3	gamma1	0	1	1.2675
26	3	beta5	0	1	1.2118
30	3	gamma4	0	1	1.0116
34	3	gamma3	0	1	0.90014
40	3	alpha4	0	1	0.90804
46	3	gamma2	0	1	1.0042
50	3	gamma5	0	1	0.91622
58	3	alpha5	0	1	0.85199
62	3	beta3	0	1	0.89191
66	3	alpha2	0	1	0.94009
74	3	beta2	0	1	0.91614
80	3	alpha1	0	1	0.84419
86	3	alpha1	1	0	1.0365
94	3	alpha3	0	1	0.76434
102	3	beta4	0	1	0.93297
108	3	alpha1	0	1	0.86851
116	3	alpha4	0	0	1.381
120	3	beta5	0	1	1.3093
126	3	gamma1	0	1	0.93283
132	3	gamma3	0	0	1.1973
136	3	gamma3	1	1	0.86095
140	3	beta3	0	1	0.90899
146	3	gamma2	0	1	1.2537
150	3	gamma5	0	1	0.66944
156	3	alpha5	0	1	0.9254
164	3	beta1	0	1	0.97342
170	3	alpha2	0	1	0.84545
174	3	beta2	0	1	0.9337
178	3	beta2	1	1	0.94192
184	3	alpha3	0	1	0.81405
188	3	gamma4	0	1	0.9098
194	3	alpha3	0	1	0.71788
198	3	beta5	0	1	0.77367
204	3	alpha2	0	1	1.0782
210	3	beta4	0	1	0.8143
218	3	beta3	0	1	0.91008
226	3	alpha5	0	1	0.81466
232	3	gamma1	0	1	0.69446
238	3	gamma3	0	1	1.0708
242	3	alpha1	0	1	0.76629
248	3	gamma4	0	1	0.71049
254	3	beta1	0	1	0.56656
260	3	alpha4	0	1	0.64681
266	3	gamma5	0	1	0.70262
272	3	beta2	0	1	0.58304
276	3	beta2	1	0	0.95105
280	3	gamma2	0	1	0.68684
286	3	gamma4	0	1	0.67883
292	3	alpha1	0	1	0.56741
300	3	alpha5	0	0	0.83126
308	3	alpha3	0	1	0.85458
316	3	gamma5	0	1	1.0078
324	3	gamma2	0	1	0.78316
328	3	alpha2	0	1	0.70407
332	3	gamma1	0	1	1.1112
336	3	gamma3	0	1	0.95211
340	3	beta2	0	1	0.89535
348	3	beta5	0	0	0.95148
354	3	alpha4	0	1	0.63203
360	3	beta4	0	1	0.88017
364	3	beta1	0	1	0.94392
368	3	beta3	0	1	0.95255
