onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	1	0.38445
14	3	beta5	0	1	0.54461
20	3	gamma4	0	1	0.59976
24	3	gamma4	1	0	0.86389
28	3	beta3	0	1	0.60842
34	3	beta3	1	1	0.65637
40	3	alpha1	0	1	0.64895
44	3	alpha5	0	1	1.1529
50	3	alpha3	0	1	0.82487
56	3	alpha2	0	1	1.3366
64	3	gamma2	0	1	0.68817
72	3	gamma5	0	1	0.72043
78	3	beta2	0	1	0.75185
82	3	gamma1	0	1	0.89676
88	3	alpha4	0	1	0.60116
94	3	beta1	0	1	0.79976
100	3	beta1	1	1	0.89723
104	3	beta4	0	1	1.3934
108	3	gamma5	0	1	1.2012
112	3	beta1	0	1	0.79371
118	3	alpha3	0	1	0.77001
124	3	alpha1	0	1	0.90571
130	3	beta2	0	1	0.72191
134	3	alpha5	0	1	1.0579
142	3	beta4	0	1	0.73803
150	3	gamma4	0	1	0.89798
154	3	gamma3	0	1	0.67384
158	3	alpha4	0	1	0.68184
166	3	alpha2	0	1	0.80253
170	3	gamma1	0	1	0.96029
176	3	beta5	0	1	0.76218
180	3	beta3	0	1	0.97857
186	3	gamma2	0	1	0.66676
194	3	beta1	0	1	0.68253
198	3	alpha3	0	1	0.66702
206	3	alpha3	1	1	0.97858
212	3	gamma4	0	1	0.61105
216	3	beta5	0	0	0.92318
222	3	beta2	0	1	0.71266
226	3	alpha1	0	1	0.9873
234	3	gamma2	0	1	0.62414
240	3	gamma3	0	1	0.96773
248	3	gamma5	0	1	0.80836
252	3	beta3	0	1	0.6832
256	3	alpha2	0	1	0.62238
260	3	alpha5	0	1	0.76374
264	3	beta4	0	1	0.57935
270	3	alpha4	0	1	0.69146
274	3	gamma1	0	1	0.78745
282	3	beta1	0	1	0.61901
290	3	gamma2	0	1	0.65913
296	3	alpha2	0	1	0.69582
300	3	beta2	0	1	0.74035
308	3	gamma5	0	1	0.75565
314	3	beta4	0	1	0.65706
322	3	alpha3	0	1	0.75563
326	3	alpha4	0	1	1.2847
332	3	gamma4	0	1	0.80462
338	3	beta5	0	1	0.68863
342	3	gamma3	0	1	0.91658
346	3	alpha1	0	1	0.98055
352	3	alpha5	0	1	0.8762
358	3	gamma1	0	1	0.74848
364	3	beta3	0	1	0.61274
