onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	n/a	n/a
14	3	beta5	0	1	0.73308
20	3	gamma4	0	1	0.89349
24	3	gamma4	1	1	1.1254
28	3	beta3	0	1	0.7575
34	3	beta3	1	1	0.71798
40	3	alpha1	0	1	0.69378
44	3	alpha5	0	0	0.69332
50	3	alpha3	0	1	0.98166
56	3	alpha2	0	1	1.0057
64	3	gamma2	0	1	0.68585
72	3	gamma5	0	1	0.70212
78	3	beta2	0	1	0.60629
82	3	gamma1	0	1	0.662
88	3	alpha4	0	1	0.72639
94	3	beta1	0	1	0.73441
100	3	beta1	1	1	0.86283
104	3	beta4	0	1	1.2226
108	3	gamma5	0	1	0.93489
112	3	beta1	0	1	1.1506
118	3	alpha3	0	1	0.73512
124	3	alpha1	0	1	0.64603
130	3	beta2	0	1	0.85486
134	3	alpha5	0	1	0.71128
142	3	beta4	0	1	0.65485
150	3	gamma4	0	1	0.95826
154	3	gamma3	0	0	0.90291
158	3	alpha4	0	1	0.70329
166	3	alpha2	0	1	0.63041
170	3	gamma1	0	1	0.89539
176	3	beta5	0	1	0.97492
180	3	beta3	0	0	1.3997
186	3	gamma2	0	1	0.71916
194	3	beta1	0	1	0.6472
198	3	alpha3	0	1	0.76774
206	3	alpha3	1	0	0.55891
212	3	gamma4	0	1	0.75165
216	3	beta5	0	1	0.63982
222	3	beta2	0	1	0.67231
226	3	alpha1	0	1	0.64034
234	3	gamma2	0	1	0.66393
240	3	gamma3	0	1	0.68041
248	3	gamma5	0	1	0.71212
252	3	beta3	0	1	0.80811
256	3	alpha2	0	1	0.81674
260	3	alpha5	0	1	0.64049
264	3	beta4	0	1	0.80072
270	3	alpha4	0	1	0.6003
274	3	gamma1	0	1	0.84032
282	3	beta1	0	1	0.86398
290	3	gamma2	0	1	0.74464
296	3	alpha2	0	1	0.98439
300	3	beta2	0	1	0.75234
308	3	gamma5	0	1	0.82436
314	3	beta4	0	1	0.57701
322	3	alpha3	0	1	0.60849
326	3	alpha4	0	1	0.87312
332	3	gamma4	0	1	0.63265
338	3	beta5	0	1	0.88122
342	3	gamma3	0	1	0.96075
346	3	alpha1	0	1	0.64107
352	3	alpha5	0	1	0.88915
358	3	gamma1	0	1	0.95303
364	3	beta3	0	1	0.70521
