onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	1	0.37224
14	3	beta3	0	1	1.3242
20	3	gamma3	0	1	0.70019
26	3	alpha1	0	1	0.56458
34	3	alpha1	1	1	1.1325
38	3	gamma4	0	1	0.60449
44	3	alpha2	0	1	0.54095
48	3	alpha4	0	1	0.61279
52	3	gamma5	0	1	0.66079
56	3	beta5	0	1	0.62084
64	3	beta5	1	1	0.94884
70	3	gamma2	0	1	0.70097
74	3	beta4	0	1	0.8768
78	3	beta2	0	1	0.65231
82	3	alpha5	0	1	0.69311
88	3	gamma1	0	1	0.66899
94	3	alpha3	0	1	0.82149
98	3	gamma2	0	1	0.62923
104	3	gamma2	1	1	0.86151
108	3	beta3	0	1	0.62967
114	3	alpha3	0	1	0.66495
118	3	alpha1	0	1	0.98936
122	3	alpha5	0	0	1.2295
128	3	gamma5	0	1	0.72615
136	3	gamma1	0	0	0.89394
144	3	gamma3	0	1	1.1021
148	3	beta5	0	1	0.7893
152	3	beta1	0	1	0.90235
158	3	gamma4	0	1	1.1024
164	3	alpha4	0	1	0.80648
170	3	alpha2	0	1	0.63026
178	3	beta2	0	1	0.62268
182	3	beta4	0	1	0.67022
190	3	alpha2	0	1	0.85453
196	3	beta5	0	1	0.71055
200	3	gamma5	0	1	0.75821
204	3	beta3	0	1	0.6545
208	3	alpha5	0	1	0.71107
214	3	gamma2	0	1	0.53452
220	3	gamma1	0	1	0.79038
226	3	gamma4	0	1	0.72732
232	3	beta2	0	1	0.52713
240	3	beta4	0	1	0.51638
246	3	alpha1	0	1	0.65506
250	3	alpha4	0	0	0.90323
254	3	beta1	0	1	0.72752
262	3	gamma3	0	1	0.63896
266	3	alpha3	0	1	0.6076
272	3	alpha4	0	1	0.78316
280	3	gamma4	0	1	0.5836
286	3	gamma2	0	1	0.62352
294	3	gamma3	0	1	0.72803
298	3	beta4	0	1	0.65571
302	3	gamma1	0	1	0.88783
310	3	alpha2	0	1	0.80047
316	3	alpha5	0	1	0.6079
322	3	beta5	0	1	0.73529
330	3	beta1	0	1	1.0718
334	3	beta3	0	1	0.88026
342	3	beta2	0	1	0.88017
346	3	beta2	1	1	1.0965
354	3	alpha1	0	1	0.68806
360	3	alpha3	0	1	1.0567
366	3	gamma5	0	1	0.56833
