onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	n/a	n/a
14	3	gamma4	0	1	0.78286
18	3	beta1	0	1	0.65378
22	3	alpha5	0	1	0.7821
28	3	alpha4	0	1	0.91809
34	3	gamma3	0	1	0.64604
38	3	beta3	0	1	0.59039
42	3	alpha3	0	1	0.75019
46	3	beta5	0	1	0.6223
54	3	gamma2	0	1	0.61436
60	3	beta2	0	1	0.7266
64	3	beta4	0	1	0.73436
68	3	alpha1	0	1	0.80696
76	3	gamma1	0	1	0.87852
82	3	gamma5	0	1	0.95916
88	3	beta1	0	1	0.8517
94	3	gamma3	0	1	0.72692
98	3	alpha4	0	1	0.79897
106	3	gamma2	0	1	0.67109
112	3	alpha2	0	1	1.1113
116	3	beta3	0	1	0.68741
124	3	alpha3	0	1	0.65772
128	3	alpha5	0	1	0.87369
136	3	alpha5	1	1	1.0798
144	3	gamma5	0	1	0.58408
150	3	gamma4	0	1	0.78408
154	3	alpha1	0	1	0.90377
160	3	gamma1	0	1	0.60817
164	3	beta4	0	1	0.88786
170	3	beta5	0	1	0.72342
178	3	beta5	1	1	0.70855
182	3	beta2	0	1	1.0881
188	3	gamma5	0	1	0.62795
194	3	beta3	0	1	0.88494
200	3	alpha1	0	1	0.7243
204	3	alpha3	0	0	1.0365
208	3	gamma4	0	1	0.77297
212	3	beta5	0	1	0.76454
218	3	beta5	1	1	0.76053
226	3	gamma3	0	1	0.76105
230	3	gamma2	0	1	0.95314
234	3	beta4	0	1	0.86515
238	3	alpha2	0	1	0.88878
244	3	gamma1	0	1	0.68133
250	3	beta2	0	1	0.75289
258	3	alpha4	0	1	0.7851
264	3	beta1	0	1	0.62512
270	3	alpha5	0	1	0.7295
276	3	gamma5	0	1	0.72967
284	3	gamma1	0	1	1.0812
290	3	alpha3	0	1	0.67367
298	3	gamma3	0	1	0.65804
304	3	alpha4	0	1	0.69
308	3	beta2	0	1	0.60176
314	3	alpha1	0	1	0.70585
322	3	beta1	0	1	0.62584
328	3	gamma2	0	1	0.64185
332	3	beta5	0	1	0.61015
340	3	alpha5	0	1	0.73823
346	3	alpha5	1	1	0.95432
352	3	beta3	0	1	0.63477
360	3	beta4	0	1	0.84286
364	3	gamma4	0	1	0.83481
368	3	alpha2	0	1	0.77054
