onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	1	0.45358
16	3	beta4	0	1	0.95329
20	3	alpha5	0	1	1.1821
28	3	gamma5	0	1	0.94184
32	3	gamma2	0	1	0.95824
38	3	alpha2	0	1	1.0146
44	3	beta2	0	1	1.5342
48	3	beta2	1	1	0.90221
52	3	beta1	0	1	1.7026
56	3	gamma4	0	1	0.97482
62	3	beta5	0	1	0.82251
70	3	beta3	0	1	0.87868
76	3	gamma1	0	1	0.83899
80	3	gamma3	0	1	0.82263
84	3	alpha1	0	1	1.4226
90	3	alpha3	0	1	0.72719
96	3	beta1	0	1	1.199
102	3	alpha4	0	1	1.2228
106	3	gamma4	0	1	1.047
110	3	gamma2	0	1	0.81501
116	3	alpha1	0	1	1.2876
124	3	alpha5	0	1	1.1916
130	3	alpha2	0	1	1.0552
134	3	gamma1	0	1	0.93522
138	3	beta5	0	1	0.88741
142	3	gamma3	0	1	0.79971
150	3	beta3	0	1	0.8237
156	3	gamma5	0	1	0.63987
160	3	beta2	0	1	0.86395
166	3	beta4	0	1	0.96785
174	3	alpha3	0	1	0.93571
180	3	beta5	0	1	0.65585
184	3	alpha1	0	1	0.86435
188	3	alpha5	0	0	1.4481
196	3	alpha2	0	1	0.89635
204	3	beta2	0	1	0.92024
212	3	gamma2	0	1	0.72056
216	3	beta1	0	1	0.8644
222	3	beta3	0	1	0.79278
226	3	beta3	1	1	0.7528
230	3	gamma3	0	1	0.73699
234	3	alpha4	0	1	0.68094
238	3	gamma5	0	1	0.80865
246	3	gamma1	0	1	1.8487
252	3	beta4	0	1	0.93708
256	3	alpha3	0	1	0.75284
262	3	gamma4	0	1	0.68126
270	3	gamma1	0	0	1.4975
276	3	gamma3	0	1	2.017
282	3	gamma4	0	1	1.2014
288	3	alpha1	0	1	0.84905
292	3	beta5	0	1	0.66508
296	3	alpha5	0	1	1.2733
302	3	alpha5	1	1	1.065
310	3	alpha3	0	1	0.89692
316	3	beta2	0	1	1.4251
322	3	beta2	1	1	1.1291
328	3	gamma2	0	1	0.98545
336	3	beta3	0	1	0.91367
340	3	beta1	0	1	0.98568
344	3	alpha4	0	1	0.6175
352	3	beta4	0	1	0.84185
358	3	gamma5	0	1	0.61746
366	3	alpha2	0	1	1.0417
