onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma2	0	n/a	n/a
14	3	alpha2	0	1	0.54964
20	3	gamma1	0	1	0.52557
24	3	beta4	0	1	0.72596
32	3	alpha4	0	1	0.82955
38	3	beta3	0	1	0.78205
44	3	gamma5	0	1	0.78976
50	3	beta1	0	1	1.702
58	3	beta2	0	1	1.302
66	3	beta5	0	1	1.0944
74	3	alpha3	0	1	0.95049
80	3	alpha5	0	1	1.0863
84	3	gamma4	0	1	0.87057
92	3	alpha1	0	1	1.2708
96	3	gamma3	0	1	0.86245
104	3	beta4	0	1	1.7266
108	3	alpha3	0	1	0.94271
112	3	beta5	0	1	0.88693
116	3	beta5	1	1	1.2231
124	3	gamma5	0	1	1.5029
132	3	gamma4	0	1	1.8712
140	3	gamma4	1	1	1.5033
144	3	alpha1	0	1	0.88713
148	3	gamma1	0	1	0.8393
152	3	beta3	0	1	0.83161
158	3	beta2	0	1	1.0477
164	3	alpha2	0	1	1.1114
168	3	gamma3	0	1	0.90367
172	3	alpha5	0	1	0.79198
178	3	beta1	0	1	0.79953
182	3	gamma2	0	1	0.7517
186	3	alpha4	0	1	0.89613
190	3	gamma2	0	1	1.9842
198	3	gamma5	0	1	0.87204
202	3	alpha2	0	1	0.85577
210	3	gamma1	0	1	0.88851
214	3	alpha1	0	1	0.93631
220	3	beta5	0	1	1.1527
226	3	alpha3	0	1	0.96049
232	3	beta3	0	1	1.5521
240	3	beta2	0	1	1.0886
246	3	beta4	0	1	1.1048
252	3	alpha5	0	1	0.97674
258	3	alpha5	1	1	1.137
264	3	alpha4	0	0	1.8407
268	3	gamma3	0	1	1.3373
272	3	beta1	0	1	1.2165
276	3	gamma4	0	1	1.0491
280	3	beta5	0	1	1.1207
286	3	beta3	0	1	2.1849
292	3	alpha2	0	1	0.99301
298	3	alpha3	0	1	1.0487
304	3	gamma1	0	1	0.78507
308	3	gamma1	1	1	1.7768
314	3	beta1	0	1	1.2006
320	3	gamma2	0	1	1.6412
326	3	beta4	0	1	0.69732
330	3	gamma5	0	1	1.6728
336	3	gamma4	0	1	1.9693
340	3	alpha1	0	1	1.6009
346	3	gamma3	0	1	0.80917
352	3	beta2	0	1	0.96925
360	3	alpha5	0	1	0.72927
364	3	alpha4	0	1	1.7215
