onset	duration	item	repeat	accuracy	reaction_time
10	3	beta5	0	1	0.60825
14	3	beta4	0	1	0.72176
22	3	alpha2	0	1	0.63359
28	3	alpha1	0	0	1.0337
32	3	alpha1	1	1	0.9034
40	3	beta1	0	1	0.83378
48	3	beta2	0	1	1.1381
56	3	gamma5	0	1	0.57798
60	3	alpha5	0	1	0.74588
66	3	gamma3	0	1	0.73792
70	3	gamma4	0	1	0.97004
76	3	alpha4	0	1	0.91448
82	3	alpha3	0	1	1.6902
86	3	beta3	0	1	0.79462
90	3	gamma1	0	1	0.69858
96	3	gamma2	0	1	0.79219
102	3	beta5	0	1	0.65059
108	3	beta2	0	1	0.68761
112	3	gamma3	0	1	0.84821
116	3	alpha1	0	1	1.4082
120	3	gamma5	0	1	0.71945
128	3	alpha4	0	1	0.72755
132	3	beta1	0	1	0.74715
136	3	beta1	1	1	1.0348
142	3	alpha2	0	1	0.68014
146	3	alpha2	1	1	1.2911
154	3	beta3	0	1	0.87906
158	3	alpha5	0	1	1.0287
162	3	beta4	0	1	0.8277
166	3	gamma2	0	1	0.65171
174	3	gamma4	0	1	1.9453
180	3	alpha3	0	1	0.96743
184	3	gamma1	0	1	0.82752
190	3	alpha3	0	1	0.7638
198	3	alpha5	0	1	1.3717
202	3	beta1	0	1	0.73167
208	3	alpha4	0	1	0.70532
216	3	gamma3	0	1	0.74034
222	3	beta3	0	1	1.5001
228	3	alpha1	0	1	0.88878
234	3	alpha1	1	1	1.5457
242	3	gamma1	0	1	0.78078
248	3	beta5	0	1	0.91196
256	3	beta4	0	1	0.88826
262	3	gamma5	0	1	0.68019
268	3	gamma2	0	1	0.62531
272	3	gamma4	0	1	0.76478
276	3	alpha2	0	1	0.77272
282	3	beta2	0	1	0.82546
286	3	alpha5	0	1	0.60543
292	3	gamma1	0	1	0.65819
300	3	alpha4	0	1	0.79313
306	3	alpha2	0	1	1.6934
310	3	beta4	0	1	0.76511
314	3	beta3	0	1	0.88517
320	3	beta5	0	1	0.7579
326	3	gamma2	0	1	0.75778
334	3	gamma3	0	1	0.7174
340	3	beta1	0	1	0.64583
344	3	gamma5	0	1	0.66968
350	3	beta2	0	1	0.70173
354	3	alpha1	0	1	0.63784
358	3	alpha3	0	1	0.95802
364	3	gamma4	0	1	0.89377
