onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	1	0.84332
16	3	alpha3	0	1	0.76313
22	3	gamma1	0	1	0.50748
28	3	gamma5	0	0	0.89933
32	3	gamma2	0	1	0.78779
36	3	beta2	0	1	0.63549
42	3	beta4	0	1	0.49969
48	3	beta4	1	1	1.1399
52	3	alpha1	0	1	0.66805
56	3	alpha2	0	1	0.68357
64	3	gamma3	0	1	0.6276
68	3	alpha5	0	1	0.61196
72	3	gamma4	0	1	0.62277
76	3	alpha4	0	1	0.60424
84	3	beta3	0	1	0.81224
90	3	beta5	0	1	0.63615
98	3	alpha4	0	1	0.67664
104	3	gamma3	0	1	0.61208
112	3	beta5	0	1	0.62068
118	3	gamma4	0	1	0.59685
122	3	gamma5	0	0	0.78063
126	3	gamma2	0	1	0.8524
132	3	beta4	0	1	0.82107
136	3	alpha3	0	1	0.50909
144	3	beta1	0	1	0.64503
150	3	beta3	0	1	0.94883
156	3	alpha5	0	1	0.65324
164	3	beta2	0	1	0.83707
172	3	gamma1	0	1	0.52563
176	3	alpha2	0	1	0.58115
182	3	alpha1	0	1	0.57371
188	3	gamma3	0	1	0.71766
192	3	alpha5	0	1	0.60539
198	3	alpha1	0	1	0.63745
206	3	beta3	0	1	0.7098
210	3	beta5	0	1	0.77395
214	3	beta5	1	1	0.89378
220	3	alpha4	0	1	0.75001
224	3	beta4	0	1	0.59005
232	3	gamma2	0	1	0.67835
236	3	gamma2	1	1	0.9259
240	3	alpha3	0	1	1.3741
248	3	gamma5	0	1	0.62216
254	3	gamma4	0	1	0.62241
262	3	beta1	0	1	0.44627
266	3	alpha2	0	1	0.68676
270	3	gamma1	0	1	0.52668
274	3	beta2	0	1	0.63831
280	3	alpha2	0	1	0.61479
284	3	alpha1	0	1	0.78278
290	3	gamma1	0	1	1.0067
298	3	gamma2	0	1	0.6706
302	3	gamma2	1	1	0.8627
308	3	alpha4	0	1	0.61499
314	3	gamma4	0	1	0.67883
318	3	beta1	0	1	0.75102
324	3	gamma3	0	1	0.58309
330	3	beta3	0	1	0.68763
334	3	gamma5	0	1	0.60764
340	3	alpha5	0	1	0.77537
346	3	beta4	0	1	0.70358
350	3	beta5	0	1	0.63985
356	3	alpha3	0	1	1.2956
364	3	beta2	0	1	0.62392
