onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	1	0.87523
18	3	gamma3	0	1	0.69103
22	3	beta5	0	1	0.69122
26	3	gamma2	0	1	0.6911
30	3	alpha5	0	1	0.60335
36	3	alpha4	0	1	0.93142
42	3	beta4	0	1	0.61171
48	3	alpha1	0	1	0.59542
52	3	alpha3	0	1	0.74756
58	3	beta3	0	1	0.59587
64	3	gamma1	0	1	0.6118
72	3	beta2	0	1	0.67548
76	3	gamma5	0	1	0.77992
82	3	beta1	0	1	0.60386
88	3	gamma4	0	1	0.68403
94	3	gamma5	0	1	0.92519
100	3	gamma5	1	1	0.96408
104	3	alpha3	0	1	0.6444
108	3	beta4	0	1	0.54815
112	3	gamma3	0	1	0.69247
116	3	alpha1	0	1	0.62055
120	3	beta2	0	1	0.66848
126	3	alpha2	0	1	0.5643
134	3	gamma1	0	1	0.54836
140	3	gamma4	0	1	0.69281
146	3	gamma4	1	1	0.77248
154	3	beta3	0	1	0.6686
160	3	alpha5	0	1	0.65259
166	3	alpha4	0	1	0.70132
174	3	beta1	0	1	0.90083
178	3	gamma2	0	1	0.67708
182	3	beta5	0	1	0.65283
186	3	alpha2	0	1	0.59731
194	3	gamma3	0	1	0.61361
198	3	gamma3	1	1	0.76537
202	3	gamma2	0	1	0.71748
210	3	beta3	0	1	0.6457
216	3	beta2	0	1	0.73384
224	3	beta4	0	1	1.0859
230	3	alpha4	0	1	0.79765
238	3	gamma5	0	1	0.76562
242	3	alpha3	0	1	0.6859
250	3	gamma4	0	1	0.86205
258	3	alpha1	0	1	0.81399
262	3	alpha5	0	1	0.79046
268	3	gamma1	0	1	0.93424
274	3	beta1	0	1	0.62242
278	3	beta5	0	1	0.68638
286	3	beta2	0	1	0.63087
290	3	beta5	0	1	0.65466
296	3	beta4	0	1	0.67865
302	3	gamma3	0	1	0.60706
306	3	gamma5	0	1	0.80695
310	3	alpha3	0	1	0.63888
314	3	alpha4	0	1	0.64786
320	3	alpha2	0	1	0.72688
326	3	gamma1	0	1	0.84683
332	3	beta3	0	1	0.68964
336	3	alpha1	0	1	0.60702
344	3	gamma4	0	1	0.75957
350	3	alpha5	0	1	0.68759
356	3	beta1	0	1	0.68729
360	3	beta1	1	1	0.78338
364	3	gamma2	0	1	0.6155
