onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	1	0.83043
14	3	beta1	0	1	1.3741
20	3	alpha2	0	1	0.67835
24	3	gamma4	0	1	0.71856
28	3	gamma1	0	0	0.78242
32	3	alpha4	0	1	0.87859
36	3	beta4	0	1	0.70237
40	3	alpha5	0	1	0.62283
46	3	alpha3	0	0	0.67114
54	3	alpha3	1	1	0.91868
58	3	gamma2	0	1	0.79126
62	3	gamma3	0	1	0.83879
68	3	beta5	0	1	0.88735
74	3	alpha1	0	1	0.74291
78	3	gamma5	0	1	0.58294
82	3	gamma5	1	1	0.83134
88	3	beta3	0	1	0.77566
92	3	alpha3	0	1	0.71935
98	3	beta1	0	1	0.66356
106	3	beta2	0	1	0.84793
112	3	alpha5	0	1	0.59143
118	3	beta4	0	1	0.68005
124	3	beta5	0	1	1.1842
130	3	gamma1	0	1	0.73613
136	3	gamma4	0	0	1.064
144	3	alpha2	0	1	0.6964
152	3	gamma5	0	1	1.2556
156	3	beta3	0	1	0.68011
164	3	beta3	1	0	0.91221
172	3	gamma2	0	1	1.0167
178	3	gamma3	0	1	0.81597
186	3	alpha4	0	1	0.64791
190	3	alpha1	0	1	0.74386
194	3	alpha4	0	1	0.83218
202	3	beta3	0	1	0.69622
208	3	beta2	0	1	0.68792
214	3	alpha5	0	1	0.57622
220	3	beta1	0	1	0.77636
224	3	gamma4	0	1	0.56025
230	3	alpha3	0	1	0.74453
234	3	gamma2	0	1	0.76869
242	3	gamma1	0	1	0.68896
250	3	gamma3	0	1	0.53707
256	3	alpha1	0	1	0.72124
260	3	beta5	0	1	0.5927
264	3	beta4	0	1	0.60086
268	3	alpha2	0	1	0.59273
272	3	gamma5	0	1	0.64883
278	3	gamma5	1	0	0.57747
282	3	gamma1	0	1	1.0415
290	3	alpha1	0	1	0.63315
298	3	gamma5	0	1	0.56131
304	3	gamma3	0	1	0.8175
310	3	beta2	0	1	0.77776
318	3	beta3	0	1	1.346
322	3	alpha4	0	1	0.60196
326	3	alpha3	0	0	1.0019
334	3	beta4	0	1	0.72202
340	3	gamma4	0	1	0.52996
346	3	gamma2	0	1	0.91426
352	3	beta5	0	1	0.87398
356	3	beta1	0	1	0.68203
362	3	alpha5	0	1	0.53015
366	3	alpha2	0	1	0.8582
