onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	1	0.72603
18	3	alpha2	0	1	1.1176
24	3	alpha5	0	1	0.82154
30	3	beta4	0	1	1.1335
36	3	beta2	0	1	0.82987
44	3	alpha4	0	1	0.89386
50	3	beta5	0	1	0.85383
58	3	beta5	1	1	0.93375
62	3	alpha3	0	1	1.1901
68	3	beta3	0	1	0.93428
72	3	gamma5	0	1	0.64586
76	3	gamma2	0	1	0.99053
80	3	gamma2	1	1	1.0702
88	3	alpha1	0	1	0.61422
92	3	gamma1	0	1	1.1265
96	3	gamma3	0	1	0.98253
102	3	gamma4	0	1	0.86833
106	3	beta4	0	1	0.73445
114	3	gamma4	0	1	0.77218
122	3	beta3	0	1	0.6867
130	3	gamma1	0	1	0.63094
134	3	gamma2	0	1	0.71069
142	3	alpha4	0	1	0.73496
146	3	gamma5	0	1	0.807
152	3	gamma3	0	1	0.67899
156	3	alpha5	0	1	0.67927
160	3	alpha3	0	1	0.831
166	3	alpha2	0	1	0.87892
170	3	beta2	0	1	0.7111
174	3	beta1	0	1	0.76745
180	3	alpha1	0	1	0.60766
184	3	beta5	0	1	0.64776
188	3	alpha2	0	1	0.59155
192	3	gamma1	0	1	0.87199
198	3	gamma2	0	1	0.58346
204	3	alpha5	0	1	0.69557
208	3	alpha4	0	1	1.2878
214	3	gamma5	0	1	0.72008
222	3	beta4	0	1	0.68806
226	3	beta5	0	1	1.0962
230	3	gamma3	0	1	0.70401
236	3	alpha3	0	1	0.79259
242	3	gamma4	0	1	0.60846
248	3	beta1	0	1	0.92833
254	3	beta2	0	1	0.72859
260	3	alpha1	0	1	0.56069
266	3	beta3	0	1	0.75264
272	3	alpha5	0	1	0.54483
278	3	alpha5	1	0	0.62402
286	3	beta1	0	1	0.68817
294	3	gamma5	0	1	0.58432
298	3	gamma1	0	0	0.92855
304	3	gamma4	0	1	0.85665
308	3	beta2	0	1	0.80907
314	3	beta2	1	1	0.95299
318	3	alpha2	0	1	0.79279
322	3	beta5	0	1	0.79226
328	3	beta3	0	0	0.93622
332	3	alpha3	0	1	0.61678
338	3	gamma3	0	1	0.73703
342	3	alpha1	0	1	0.79339
350	3	alpha4	0	1	0.68866
358	3	beta4	0	1	0.64892
366	3	gamma2	0	1	0.57652
