onset	duration	item	repeat	accuracy	reaction_time
10	3	beta3	0	1	0.90383
16	3	gamma5	0	1	0.55234
24	3	alpha2	0	1	0.51175
30	3	gamma1	0	1	1.4479
34	3	alpha1	0	1	0.71285
40	3	gamma2	0	1	0.61588
48	3	beta5	0	1	0.56779
54	3	alpha5	0	1	0.56939
62	3	alpha5	1	0	0.62542
66	3	beta4	0	1	0.69754
74	3	gamma3	0	1	0.80186
80	3	gamma4	0	1	0.66541
88	3	gamma4	1	0	0.60921
92	3	beta1	0	1	0.64953
96	3	beta2	0	1	0.91377
102	3	alpha3	0	1	0.56968
106	3	alpha4	0	1	0.74593
112	3	beta5	0	1	0.737
120	3	gamma5	0	1	0.64061
126	3	gamma4	0	1	0.65012
134	3	beta1	0	1	0.49711
138	3	alpha5	0	1	0.63331
142	3	beta3	0	1	0.53069
146	3	alpha2	0	1	0.53024
152	3	gamma2	0	1	0.41667
156	3	beta2	0	1	0.49674
160	3	alpha1	0	1	0.56288
166	3	beta4	0	1	0.5615
172	3	gamma3	0	1	0.49736
180	3	alpha4	0	1	0.62496
184	3	alpha4	1	1	0.79311
188	3	gamma1	0	1	0.65707
192	3	alpha3	0	1	0.58569
196	3	alpha2	0	1	0.56945
204	3	gamma3	0	1	0.56985
210	3	gamma5	0	1	0.54586
214	3	alpha3	0	1	0.45129
222	3	beta4	0	1	0.53827
228	3	gamma4	0	1	0.72115
234	3	alpha5	0	1	0.71263
238	3	beta2	0	1	0.68394
244	3	alpha4	0	1	0.57069
248	3	gamma1	0	1	0.53764
254	3	beta1	0	1	0.52411
260	3	beta3	0	1	0.52409
266	3	beta5	0	1	0.78782
274	3	beta5	1	0	0.5037
278	3	alpha1	0	1	0.6925
282	3	gamma2	0	1	0.74859
288	3	beta5	0	1	0.48427
292	3	alpha3	0	1	0.68432
296	3	gamma3	0	1	1.1886
302	3	gamma5	0	1	0.48451
306	3	gamma2	0	n/a	n/a
314	3	alpha1	0	1	0.61747
318	3	beta4	0	1	0.76082
322	3	beta2	0	1	0.62114
326	3	gamma4	0	1	0.53701
332	3	beta3	0	1	0.48243
338	3	alpha5	0	1	0.41836
346	3	alpha4	0	1	0.61045
354	3	beta1	0	1	0.5224
360	3	alpha2	0	1	0.51493
366	3	gamma1	0	1	0.60956
