onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha5	0	1	1.267
18	3	alpha2	0	1	0.76312
22	3	beta1	0	1	0.6509
26	3	alpha1	0	1	0.73904
34	3	alpha4	0	0	0.69143
38	3	beta3	0	1	0.77939
44	3	beta3	1	1	0.85132
52	3	gamma1	0	1	0.69967
56	3	gamma3	0	1	0.92348
62	3	gamma5	0	1	1.0033
68	3	alpha3	0	1	0.73961
72	3	gamma4	0	1	1.3075
78	3	gamma2	0	0	1.3156
82	3	beta2	0	1	0.8841
88	3	beta5	0	1	0.69979
92	3	beta4	0	1	0.97176
96	3	beta1	0	1	1.3082
104	3	gamma5	0	1	1.0279
108	3	gamma2	0	1	0.85248
114	3	beta3	0	1	0.83654
122	3	beta5	0	1	0.66039
128	3	gamma3	0	1	0.75671
134	3	gamma4	0	1	0.62838
140	3	alpha4	0	1	0.78832
146	3	gamma1	0	1	1.0449
152	3	beta4	0	1	0.8448
158	3	alpha2	0	1	0.57282
166	3	alpha2	1	0	0.54876
172	3	alpha1	0	1	0.80473
176	3	alpha3	0	0	0.81338
182	3	beta2	0	1	0.83696
186	3	alpha5	0	1	0.6771
194	3	beta2	0	1	0.62937
200	3	alpha2	0	1	0.78924
206	3	alpha3	0	1	0.73331
212	3	gamma4	0	1	0.61348
218	3	alpha4	0	1	0.70145
222	3	alpha4	1	1	0.96543
226	3	alpha1	0	1	0.93341
230	3	beta4	0	1	0.66148
234	3	beta3	0	1	0.99768
238	3	gamma5	0	1	0.66978
242	3	gamma1	0	1	0.82198
250	3	beta1	0	1	0.82198
254	3	beta5	0	1	0.86181
260	3	gamma2	0	1	0.71774
266	3	gamma3	0	1	0.64651
270	3	alpha5	0	1	0.71806
274	3	alpha3	0	1	0.80601
282	3	alpha2	0	1	0.6704
288	3	beta2	0	1	0.5986
294	3	beta3	0	1	0.77476
298	3	alpha1	0	1	0.75088
306	3	gamma5	0	1	0.63093
314	3	gamma3	0	1	0.56693
322	3	gamma2	0	1	0.52712
326	3	gamma4	0	1	0.71085
332	3	gamma1	0	1	0.52695
338	3	gamma1	1	1	0.86292
346	3	beta4	0	1	0.6393
350	3	beta1	0	1	0.83954
354	3	alpha4	0	1	0.64768
358	3	beta5	0	1	0.65535
366	3	alpha5	0	1	0.71088
