onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	1	0.55024
14	3	beta1	0	1	0.75317
20	3	alpha2	0	1	0.60712
24	3	gamma4	0	1	0.72905
28	3	gamma1	0	1	0.68123
32	3	alpha4	0	1	0.63317
36	3	beta4	0	1	0.68967
40	3	alpha5	0	1	0.67326
46	3	alpha3	0	0	0.78168
54	3	alpha3	1	1	1.1736
58	3	gamma2	0	1	0.68958
62	3	gamma3	0	1	0.79353
68	3	beta5	0	1	0.71413
74	3	alpha1	0	1	0.81764
78	3	gamma5	0	1	0.7137
82	3	gamma5	1	1	0.89761
88	3	beta3	0	1	0.8659
92	3	alpha3	0	0	0.93083
98	3	beta1	0	1	0.64235
106	3	beta2	0	1	0.56925
112	3	alpha5	0	1	0.80021
118	3	beta4	0	1	0.61839
124	3	beta5	0	1	0.61047
130	3	gamma1	0	1	0.60277
136	3	gamma4	0	1	0.94346
144	3	alpha2	0	1	0.63487
152	3	gamma5	0	1	0.77089
156	3	beta3	0	1	0.69127
164	3	beta3	1	1	0.81499
172	3	gamma2	0	1	0.79967
178	3	gamma3	0	1	0.7987
186	3	alpha4	0	1	0.73475
190	3	alpha1	0	1	0.81124
194	3	alpha4	0	1	0.66768
202	3	beta3	0	1	0.61482
208	3	beta2	0	1	0.59904
214	3	alpha5	0	1	0.6069
220	3	beta1	0	1	0.63546
224	3	gamma4	0	1	0.67592
230	3	alpha3	0	1	0.60424
234	3	gamma2	0	1	0.52365
242	3	gamma1	0	1	0.58783
250	3	gamma3	0	1	0.74844
256	3	alpha1	0	1	0.79648
260	3	beta5	0	1	0.62001
264	3	beta4	0	1	0.64405
268	3	alpha2	0	1	0.70852
272	3	gamma5	0	1	0.62007
278	3	gamma5	1	0	0.5804
282	3	gamma1	0	1	1.2529
290	3	alpha1	0	1	0.91672
298	3	gamma5	0	1	0.67702
304	3	gamma3	0	1	0.78907
310	3	beta2	0	1	0.74926
318	3	beta3	0	1	0.4928
322	3	alpha4	0	1	0.58907
326	3	alpha3	0	1	0.65304
334	3	beta4	0	1	0.78929
340	3	gamma4	0	1	0.58933
346	3	gamma2	0	1	0.59761
352	3	beta5	0	1	0.70122
356	3	beta1	0	1	0.64522
362	3	alpha5	0	1	0.54155
366	3	alpha2	0	1	0.64541
