onset	duration	item	repeat	accuracy	reaction_time
10	3	beta3	0	n/a	n/a
16	3	beta4	0	1	1.0069
22	3	alpha4	0	1	0.75868
28	3	beta5	0	1	1.0228
34	3	gamma4	0	1	0.85793
38	3	alpha5	0	1	0.76753
42	3	beta1	0	1	1.1113
48	3	gamma3	0	1	1.0812
56	3	beta2	0	1	1.2031
62	3	alpha1	0	1	0.75479
66	3	alpha2	0	0	1.5035
72	3	gamma5	0	1	0.67525
78	3	alpha3	0	1	0.78298
86	3	gamma2	0	1	0.83097
90	3	gamma1	0	1	2.2316
94	3	alpha3	0	1	0.73562
98	3	alpha1	0	1	0.83185
102	3	gamma5	0	1	0.75978
110	3	alpha4	0	1	0.87977
114	3	beta5	0	1	1.4641
120	3	gamma4	0	1	0.91135
124	3	beta4	0	1	0.88064
132	3	beta3	0	1	1.5436
140	3	beta3	1	1	1.7999
148	3	alpha2	0	1	0.93627
152	3	gamma2	0	1	1.3283
158	3	gamma3	0	1	1.4478
164	3	beta1	0	1	1.5441
168	3	beta1	1	1	1.5685
172	3	beta2	0	1	0.95252
178	3	gamma1	0	1	1.3845
186	3	alpha5	0	1	0.98461
192	3	gamma4	0	1	1.1767
196	3	alpha2	0	1	1.0163
200	3	gamma2	0	1	1.3048
208	3	beta1	0	1	0.90493
214	3	beta3	0	1	0.79288
218	3	alpha5	0	1	0.80082
226	3	beta5	0	1	0.89705
230	3	beta5	1	1	0.92888
236	3	alpha1	0	1	0.90531
240	3	gamma3	0	1	1.3053
246	3	beta4	0	1	0.77753
250	3	gamma5	0	1	1.065
254	3	gamma1	0	1	1.4972
260	3	beta2	0	1	0.97752
268	3	alpha3	0	1	1.0094
276	3	alpha4	0	1	1.0337
284	3	beta4	0	1	0.98598
288	3	alpha4	0	1	1.714
294	3	alpha5	0	1	1.0336
300	3	alpha5	1	0	2.0818
308	3	gamma2	0	1	0.80209
312	3	beta1	0	1	0.93786
318	3	beta3	0	1	1.8501
326	3	alpha3	0	1	0.73838
332	3	beta5	0	1	0.83441
336	3	gamma4	0	1	1.0426
342	3	alpha2	0	1	0.77847
348	3	gamma1	0	1	2.4984
352	3	alpha1	0	1	0.64225
358	3	gamma3	0	1	0.6506
362	3	beta2	0	1	0.64293
368	3	gamma5	0	1	0.65848
