onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	n/a	n/a
16	3	gamma4	0	1	1.076
20	3	gamma4	1	1	1.7326
24	3	gamma3	0	1	0.88456
32	3	alpha4	0	1	1.6048
40	3	alpha3	0	1	1.8048
46	3	gamma5	0	1	1.0686
54	3	alpha5	0	1	1.2447
60	3	gamma2	0	1	1.6291
66	3	alpha1	0	1	2.3813
72	3	beta1	0	1	2.0049
80	3	beta4	0	1	1.7171
84	3	gamma1	0	1	1.429
90	3	beta5	0	1	1.3813
94	3	beta3	0	1	0.96534
98	3	alpha2	0	1	1.1012
104	3	beta2	0	1	1.3257
110	3	alpha3	0	1	1.2375
116	3	alpha3	1	1	1.8778
122	3	beta3	0	1	1.0056
126	3	gamma5	0	1	1.414
130	3	alpha4	0	1	1.5414
136	3	alpha2	0	1	1.2299
140	3	alpha1	0	1	1.7418
144	3	gamma2	0	1	1.0142
152	3	alpha5	0	1	1.9824
156	3	gamma3	0	1	0.91796
160	3	gamma1	0	1	1.1504
168	3	beta1	0	1	1.046
174	3	beta4	0	1	1.1186
182	3	beta5	0	1	1.4706
188	3	gamma4	0	1	2.3661
194	3	beta1	0	1	0.94235
202	3	beta3	0	1	1.8628
210	3	gamma5	0	1	1.1679
216	3	beta2	0	1	1.5028
224	3	alpha1	0	1	1.1748
232	3	alpha5	0	0	1.2469
238	3	gamma3	0	1	1.7033
242	3	alpha4	0	1	1.2551
248	3	gamma2	0	1	1.103
254	3	alpha2	0	1	2.0236
260	3	gamma1	0	1	0.81515
264	3	beta5	0	1	0.84767
268	3	beta5	1	0	1.8717
274	3	gamma4	0	1	0.94348
280	3	alpha3	0	1	1.5035
288	3	beta4	0	1	1.0638
292	3	alpha3	0	1	0.79993
298	3	beta2	0	1	1.1279
302	3	beta3	0	1	1.0242
306	3	beta5	0	1	1.5359
310	3	beta4	0	1	1.3203
318	3	gamma5	0	1	1.1683
326	3	gamma4	0	1	0.78424
330	3	gamma4	1	1	1.1123
334	3	gamma3	0	1	1.1763
338	3	gamma1	0	1	1.8481
342	3	alpha5	0	1	1.7122
348	3	alpha1	0	1	1.5123
352	3	alpha2	0	1	1.9443
358	3	alpha4	0	0	1.601
362	3	beta1	0	1	1.2245
368	3	gamma2	0	1	1.6723
