onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	n/a	n/a
16	3	gamma4	0	1	2.049
20	3	gamma4	1	1	1.0513
24	3	gamma3	0	0	1.6154
32	3	alpha4	0	n/a	n/a
40	3	alpha3	0	1	1.9036
46	3	gamma5	0	1	1.2792
54	3	alpha5	0	1	1.5638
60	3	gamma2	0	1	2.0232
66	3	alpha1	0	1	1.5193
72	3	beta1	0	1	1.6642
80	3	beta4	0	0	1.8602
84	3	gamma1	0	1	1.3964
90	3	beta5	0	1	1.6962
94	3	beta3	0	0	1.7003
98	3	alpha2	0	1	2.1323
104	3	beta2	0	1	1.7805
110	3	alpha3	0	1	1.0286
116	3	alpha3	1	1	1.4207
122	3	beta3	0	1	1.0127
126	3	gamma5	0	1	0.98895
130	3	alpha4	0	1	0.90895
136	3	alpha2	0	1	1.7009
140	3	alpha1	0	1	1.3968
144	3	gamma2	0	1	0.80519
152	3	alpha5	0	1	0.82945
156	3	gamma3	0	1	0.94112
160	3	gamma1	0	1	1.3332
168	3	beta1	0	1	1.3096
174	3	beta4	0	0	1.1638
182	3	beta5	0	1	1.1177
188	3	gamma4	0	1	1.0456
194	3	beta1	0	1	1.469
202	3	beta3	0	1	0.88601
210	3	gamma5	0	1	0.79711
216	3	beta2	0	1	0.98917
224	3	alpha1	0	1	0.79025
232	3	alpha5	0	0	1.7492
238	3	gamma3	0	1	0.92644
242	3	alpha4	0	1	0.92612
248	3	gamma2	0	1	0.9257
254	3	alpha2	0	1	0.83033
260	3	gamma1	0	1	0.86288
264	3	beta5	0	1	1.0384
268	3	beta5	1	1	1.9667
274	3	gamma4	0	1	1.975
280	3	alpha3	0	1	1.0552
288	3	beta4	0	1	0.86264
292	3	alpha3	0	1	0.93484
298	3	beta2	0	1	1.0792
302	3	beta3	0	1	1.4949
306	3	beta5	0	1	0.91131
310	3	beta4	0	1	1.3274
318	3	gamma5	0	1	0.81505
326	3	gamma4	0	1	1.2715
330	3	gamma4	1	1	1.1754
334	3	gamma3	0	1	1.0075
338	3	gamma1	0	1	1.4553
342	3	alpha5	0	1	1.1277
348	3	alpha1	0	1	1.1195
352	3	alpha2	0	1	1.16
358	3	alpha4	0	1	1.4238
362	3	beta1	0	1	2.5276
368	3	gamma2	0	1	0.97629
