onset	duration	item	repeat	accuracy	reaction_time
10	3	beta4	0	1	1.4574
14	3	beta2	0	1	0.93752
20	3	alpha4	0	1	0.56973
26	3	alpha2	0	1	0.64934
34	3	beta1	0	1	0.6419
38	3	gamma4	0	1	0.68184
44	3	alpha3	0	1	0.58607
48	3	beta3	0	1	0.82602
52	3	alpha1	0	1	0.84973
56	3	gamma1	0	1	0.63407
60	3	alpha5	0	1	0.77026
66	3	gamma5	0	1	0.61011
74	3	gamma2	0	1	0.75396
78	3	beta5	0	1	0.89011
84	3	gamma3	0	1	0.69027
88	3	beta3	0	1	0.73031
94	3	alpha1	0	1	0.75448
98	3	beta1	0	1	0.81061
102	3	alpha5	0	1	1.1389
106	3	alpha3	0	1	0.97068
112	3	beta4	0	1	0.77875
120	3	beta4	1	0	0.62693
128	3	alpha4	0	1	0.69126
132	3	gamma1	0	1	1.0268
140	3	gamma4	0	0	1.0434
144	3	beta5	0	1	0.69146
152	3	alpha2	0	1	0.56343
158	3	beta2	0	1	0.61146
164	3	gamma5	0	1	0.74745
170	3	gamma3	0	1	0.72335
176	3	gamma2	0	1	1.5394
180	3	alpha5	0	1	1.076
188	3	gamma3	0	1	1.0114
194	3	beta2	0	1	0.57147
202	3	beta5	0	1	0.63616
210	3	beta5	1	1	1.0764
216	3	gamma4	0	1	0.58015
220	3	gamma2	0	1	0.85182
224	3	alpha3	0	1	0.48453
228	3	gamma1	0	1	0.69215
234	3	alpha2	0	1	0.8686
240	3	alpha2	1	0	0.52473
246	3	gamma5	0	1	0.54084
252	3	alpha1	0	1	0.87647
256	3	beta1	0	1	0.66885
262	3	alpha4	0	1	0.75674
266	3	beta3	0	1	0.6851
272	3	beta4	0	1	0.83715
278	3	beta5	0	1	0.573
282	3	beta3	0	1	0.55722
288	3	gamma2	0	1	0.9969
296	3	gamma4	0	1	0.73294
302	3	alpha1	0	1	0.67705
310	3	alpha5	0	1	0.70117
318	3	alpha4	0	1	0.5975
326	3	alpha3	0	1	0.6533
330	3	alpha3	1	0	1.3813
334	3	beta4	0	1	0.74169
342	3	gamma3	0	1	0.68605
346	3	alpha2	0	1	1.1659
352	3	beta2	0	1	0.6938
356	3	beta1	0	1	0.8299
362	3	gamma5	0	1	0.61395
366	3	gamma1	0	1	0.60625
