onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	1	0.63207
16	3	gamma2	0	1	0.92829
20	3	beta4	0	1	0.70415
24	3	alpha3	0	1	0.66442
32	3	beta1	0	1	0.64888
38	3	alpha4	0	1	0.84054
42	3	gamma1	0	1	0.88091
46	3	beta2	0	1	0.70483
52	3	gamma5	0	1	1.1132
58	3	alpha2	0	1	0.75264
64	3	beta3	0	1	1.0407
72	3	gamma4	0	1	1.4329
78	3	alpha1	0	1	0.64106
82	3	beta5	0	1	0.71352
86	3	alpha5	0	1	0.60955
90	3	beta4	0	1	1.0414
96	3	alpha5	0	1	0.6336
100	3	alpha3	0	1	0.93726
108	3	gamma3	0	1	0.72986
116	3	gamma3	1	1	1.0735
120	3	beta3	0	1	0.76185
124	3	alpha2	0	1	0.7216
128	3	gamma4	0	1	1.0018
132	3	gamma2	0	0	0.94578
140	3	beta1	0	1	0.60196
146	3	alpha1	0	1	0.61831
152	3	alpha4	0	1	0.63384
158	3	beta5	0	1	0.77052
166	3	gamma1	0	1	0.77004
174	3	gamma5	0	1	1.4986
180	3	beta2	0	1	0.95442
186	3	alpha4	0	1	1.2748
190	3	alpha3	0	1	0.75444
194	3	gamma1	0	1	1.7386
202	3	beta3	0	1	0.97101
206	3	beta5	0	1	0.81107
210	3	beta4	0	1	0.89901
214	3	beta1	0	1	0.6992
220	3	gamma3	0	1	0.76331
226	3	alpha2	0	1	0.74743
230	3	alpha5	0	1	0.93906
234	3	alpha1	0	1	1.0756
238	3	alpha1	1	1	0.69923
244	3	gamma2	0	1	0.54747
250	3	gamma4	0	1	1.7792
258	3	beta2	0	1	0.79534
264	3	gamma5	0	1	0.7317
272	3	gamma1	0	1	1.1475
278	3	alpha4	0	1	1.156
282	3	alpha4	1	0	1.0599
290	3	beta1	0	1	0.61968
296	3	beta1	1	1	1.348
304	3	beta2	0	1	1.0602
312	3	gamma4	0	1	0.66007
316	3	gamma2	0	1	0.97239
322	3	beta3	0	1	0.6765
326	3	alpha5	0	1	0.7085
332	3	gamma5	0	1	0.69246
338	3	alpha3	0	1	0.74035
344	3	gamma3	0	1	0.7088
350	3	alpha2	0	1	0.75694
354	3	beta4	0	1	0.7569
360	3	alpha1	0	1	0.71791
368	3	beta5	0	1	0.82872
