onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	1	0.75982
16	3	gamma1	0	1	0.79939
24	3	beta4	0	1	0.7757
28	3	beta4	1	1	1.5679
32	3	gamma5	0	1	0.79175
36	3	alpha3	0	1	1.1359
40	3	beta2	0	1	0.91202
48	3	beta3	0	1	0.79227
52	3	beta3	1	1	1.5763
56	3	alpha4	0	1	0.85606
62	3	gamma4	0	1	1.0002
68	3	beta5	0	1	0.71221
74	3	alpha5	0	1	0.71952
78	3	gamma2	0	1	1.2404
82	3	alpha1	0	1	0.8085
88	3	gamma3	0	1	1.2165
96	3	alpha2	0	1	0.86453
104	3	beta1	0	1	1.1754
108	3	gamma1	0	1	0.66509
114	3	gamma2	0	1	0.92877
120	3	alpha3	0	1	0.85535
126	3	gamma3	0	1	1.744
134	3	alpha5	0	1	0.82336
140	3	alpha1	0	1	1.2493
146	3	gamma5	0	1	0.76912
150	3	beta5	0	1	0.88161
156	3	alpha4	0	1	1.2976
162	3	alpha2	0	1	1.6015
168	3	beta4	0	1	1.3698
172	3	gamma4	0	1	0.92161
176	3	beta3	0	1	1.4498
180	3	beta2	0	1	1.1218
188	3	gamma5	0	1	0.89023
194	3	alpha4	0	1	1.0101
198	3	alpha4	1	1	1.9058
202	3	beta2	0	1	0.92173
210	3	alpha3	0	1	1.2503
216	3	beta4	0	1	0.78322
224	3	gamma2	0	1	1.3706
230	3	alpha2	0	1	1.1998
236	3	gamma1	0	1	0.92746
240	3	alpha5	0	1	1.0664
244	3	gamma4	0	1	1.0268
250	3	beta5	0	1	0.81592
256	3	gamma3	0	1	1.1194
264	3	beta3	0	1	0.92026
268	3	alpha1	0	1	0.76264
272	3	beta1	0	1	1.0187
276	3	beta4	0	1	1.6109
282	3	beta1	0	1	1.1036
290	3	beta3	0	1	1.4069
298	3	alpha5	0	1	0.88329
302	3	beta2	0	1	1.3316
310	3	gamma1	0	1	0.90345
314	3	alpha3	0	1	1.1793
318	3	alpha1	0	1	1.1638
324	3	gamma3	0	1	0.75572
332	3	gamma4	0	1	0.8399
340	3	gamma2	0	1	1.0837
344	3	alpha4	0	1	1.4033
350	3	gamma5	0	1	0.6953
356	3	alpha2	0	1	1.2077
362	3	beta5	0	1	0.77206
368	3	beta5	1	1	1.1159
