onset	duration	item	repeat	accuracy	reaction_time
10	3	beta3	0	1	1.4646
16	3	alpha2	0	1	0.68901
20	3	alpha1	0	1	1.2086
28	3	gamma1	0	1	1.1769
36	3	gamma4	0	1	0.69705
42	3	beta2	0	1	0.70556
46	3	gamma3	0	1	0.82574
50	3	alpha4	0	1	0.98544
56	3	alpha5	0	1	0.81727
60	3	beta5	0	1	0.76125
68	3	beta4	0	1	1.1458
76	3	gamma2	0	1	0.9775
80	3	gamma5	0	1	0.93777
84	3	beta1	0	1	1.3781
90	3	alpha3	0	1	0.91414
96	3	alpha2	0	1	1.4819
102	3	alpha3	0	1	0.80224
110	3	gamma2	0	1	1.0984
116	3	gamma3	0	1	0.92044
120	3	gamma5	0	1	1.4102
124	3	alpha4	0	1	0.79414
128	3	alpha4	1	1	1.6586
134	3	alpha5	0	1	0.97058
142	3	beta4	0	1	1.4429
148	3	gamma1	0	1	1.5207
154	3	beta1	0	1	0.84291
160	3	beta3	0	1	1.0407
168	3	alpha1	0	1	0.81603
174	3	gamma4	0	1	1.259
178	3	beta2	0	1	1.4669
182	3	beta5	0	1	1.1312
186	3	beta1	0	0	2.0035
190	3	gamma5	0	1	2.1633
198	3	alpha2	0	1	1.6497
202	3	beta5	0	1	1.7311
208	3	gamma4	0	1	0.91978
214	3	beta3	0	1	1.8595
222	3	beta2	0	1	0.86781
226	3	alpha3	0	1	1.0919
232	3	beta4	0	1	1.2255
238	3	alpha1	0	1	0.6733
242	3	gamma3	0	1	1.3077
246	3	gamma3	1	1	1.2676
252	3	alpha5	0	1	1.4042
256	3	gamma2	0	1	1.1238
262	3	gamma1	0	1	1.1164
268	3	alpha4	0	1	1.1693
272	3	beta4	0	1	0.8595
278	3	alpha1	0	1	0.76204
282	3	alpha2	0	0	1.7327
288	3	beta3	0	1	1.1005
294	3	gamma3	0	1	2.1402
298	3	gamma3	1	1	1.0288
302	3	gamma5	0	1	1.3565
308	3	gamma2	0	1	0.94059
316	3	alpha3	0	1	1.1472
320	3	alpha4	0	1	1.1008
324	3	alpha4	1	1	1.2361
332	3	gamma4	0	1	0.81302
338	3	gamma1	0	1	1.0528
342	3	beta5	0	1	0.89238
348	3	beta2	0	1	0.97298
356	3	beta1	0	0	2.3811
364	3	alpha5	0	1	2.1168
