onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	1	0.59121
16	3	gamma1	0	1	0.72648
24	3	beta4	0	1	1.1517
28	3	beta4	1	1	0.82355
32	3	gamma5	0	1	0.72703
36	3	alpha3	0	1	0.68786
40	3	beta2	0	1	0.67202
48	3	beta3	0	1	0.76396
52	3	beta3	1	1	1.0798
56	3	alpha4	0	1	0.96737
62	3	gamma4	0	1	0.91915
68	3	beta5	0	1	0.64808
74	3	alpha5	0	1	0.78399
78	3	gamma2	0	1	0.8241
82	3	alpha1	0	1	0.776
88	3	gamma3	0	1	0.60858
96	3	alpha2	0	1	0.62384
104	3	beta1	0	1	0.67233
108	3	gamma1	0	1	0.7284
114	3	gamma2	0	1	0.61673
120	3	alpha3	0	1	0.88861
126	3	gamma3	0	1	0.58471
134	3	alpha5	0	1	0.9288
140	3	alpha1	0	1	0.76907
146	3	gamma5	0	1	0.83261
150	3	beta5	0	1	0.80872
156	3	alpha4	0	1	0.70533
162	3	alpha2	0	1	2.0725
168	3	beta4	0	1	1.7848
172	3	gamma4	0	1	1.697
176	3	beta3	0	1	0.89718
180	3	beta2	0	1	1.001
188	3	gamma5	0	1	0.70528
194	3	alpha4	0	1	0.68117
198	3	alpha4	1	1	1.0814
202	3	beta2	0	1	0.89699
210	3	alpha3	0	1	0.83307
216	3	beta4	0	1	0.95314
224	3	gamma2	0	1	0.78535
230	3	alpha2	0	1	0.80922
236	3	gamma1	0	1	0.72156
240	3	alpha5	0	1	0.84147
244	3	gamma4	0	1	0.67367
250	3	beta5	0	1	0.72153
256	3	gamma3	0	1	1.0576
264	3	beta3	0	1	0.706
268	3	alpha1	0	1	0.95398
272	3	beta1	0	1	0.72196
276	3	beta4	0	1	0.8982
282	3	beta1	0	1	1.0822
290	3	beta3	0	1	0.85027
298	3	alpha5	0	1	1.4105
302	3	beta2	0	1	0.92229
310	3	gamma1	0	1	0.74657
314	3	alpha3	0	1	0.6024
318	3	alpha1	0	1	0.68301
324	3	gamma3	0	1	0.67507
332	3	gamma4	0	1	1.067
340	3	gamma2	0	1	0.76284
344	3	alpha4	0	1	0.81076
350	3	gamma5	0	1	0.8832
356	3	alpha2	0	1	0.7771
362	3	beta5	0	1	0.76885
368	3	beta5	1	1	1.4098
