onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	1	0.56296
14	3	beta4	0	1	0.83503
18	3	gamma1	0	1	0.74727
24	3	alpha4	0	1	1.2991
28	3	alpha3	0	1	0.89126
32	3	beta2	0	1	1.0032
36	3	alpha2	0	1	0.70709
44	3	alpha5	0	1	1.1234
52	3	gamma2	0	1	0.72355
60	3	alpha1	0	1	0.81134
64	3	beta1	0	1	0.77915
68	3	beta3	0	1	0.8276
74	3	gamma4	0	1	0.91543
82	3	gamma4	1	1	1.6442
88	3	beta5	0	1	0.73174
94	3	gamma5	0	1	0.91592
102	3	beta1	0	1	1.268
106	3	gamma4	0	1	1.1163
112	3	beta5	0	1	0.69201
116	3	alpha5	0	1	0.80431
124	3	alpha2	0	1	1.3563
128	3	gamma3	0	1	0.62019
132	3	beta3	0	1	0.71641
138	3	alpha3	0	1	0.74065
144	3	beta2	0	1	0.8126
150	3	gamma2	0	1	0.97278
156	3	gamma2	1	1	1.6846
160	3	gamma1	0	1	0.79659
164	3	alpha1	0	1	1.4928
168	3	gamma5	0	1	0.94063
174	3	alpha4	0	1	0.81298
178	3	beta4	0	1	1.1168
182	3	alpha1	0	1	0.64523
188	3	beta3	0	1	1.0054
192	3	alpha3	0	1	0.82952
196	3	beta1	0	1	0.70959
202	3	beta5	0	1	1.2055
208	3	beta2	0	1	1.3897
216	3	gamma3	0	1	0.85389
220	3	alpha5	0	1	0.78974
226	3	alpha4	0	1	1.1179
232	3	gamma4	0	1	0.82155
238	3	alpha2	0	1	2.6937
244	3	alpha2	1	1	1.2939
248	3	gamma5	0	1	0.71814
252	3	gamma2	0	1	0.63817
258	3	beta4	0	1	0.71821
264	3	gamma1	0	1	1.4778
272	3	beta3	0	1	0.72659
276	3	gamma5	0	1	0.79819
284	3	alpha3	0	1	0.85434
292	3	gamma3	0	1	0.79067
298	3	gamma4	0	1	1.2946
304	3	alpha4	0	1	0.72664
312	3	alpha1	0	0	2.0629
318	3	gamma2	0	1	0.84718
326	3	gamma2	1	1	1.3433
334	3	beta4	0	1	0.70332
338	3	beta2	0	1	1.6953
344	3	alpha2	0	1	1.2554
350	3	alpha5	0	1	1.119
354	3	beta1	0	1	1.1357
360	3	gamma1	0	1	1.0473
364	3	beta5	0	1	1.4314
