onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	1	0.99859
14	3	beta4	0	1	0.95267
18	3	gamma1	0	1	0.72602
24	3	alpha4	0	1	0.97653
28	3	alpha3	0	1	0.93625
32	3	beta2	0	1	0.92042
36	3	alpha2	0	1	0.86457
44	3	alpha5	0	1	0.94354
52	3	gamma2	0	1	0.82265
60	3	alpha1	0	1	1.0648
64	3	beta1	0	1	0.7108
68	3	beta3	0	1	0.72121
74	3	gamma4	0	1	1.1131
82	3	gamma4	1	1	1.6816
88	3	beta5	0	1	0.72125
94	3	gamma5	0	1	2.1056
102	3	beta1	0	1	1.2012
106	3	gamma4	0	1	1.0897
112	3	beta5	0	1	0.74572
116	3	alpha5	0	1	0.94571
124	3	alpha2	0	1	1.5138
128	3	gamma3	0	1	0.87397
132	3	beta3	0	1	1.2338
138	3	alpha3	0	1	2.4418
144	3	beta2	0	1	1.2582
150	3	gamma2	0	1	0.97822
156	3	gamma2	1	1	1.2183
160	3	gamma1	0	1	1.9702
164	3	alpha1	0	1	0.9543
168	3	gamma5	0	1	0.68268
174	3	alpha4	0	1	0.77875
178	3	beta4	0	1	0.93055
182	3	alpha1	0	1	1.2028
188	3	beta3	0	1	0.89871
192	3	alpha3	0	1	1.5145
196	3	beta1	0	1	0.79463
202	3	beta5	0	1	1.4911
208	3	beta2	0	1	2.2429
216	3	gamma3	0	1	0.91483
220	3	alpha5	0	1	0.71509
226	3	alpha4	0	1	1.2275
232	3	gamma4	0	1	0.77127
238	3	alpha2	0	1	1.0835
244	3	alpha2	1	1	0.93919
248	3	gamma5	0	1	1.2275
252	3	gamma2	0	1	1.8753
258	3	beta4	0	1	0.7078
264	3	gamma1	0	1	0.81139
272	3	beta3	0	1	1.0514
276	3	gamma5	0	1	1.2039
284	3	alpha3	0	1	1.372
292	3	gamma3	0	1	0.86021
298	3	gamma4	0	1	0.9723
304	3	alpha4	0	1	0.85245
312	3	alpha1	0	0	1.8124
318	3	gamma2	0	1	1.1643
326	3	gamma2	1	1	0.96465
334	3	beta4	0	1	0.80471
338	3	beta2	0	1	1.7168
344	3	alpha2	0	1	0.75683
350	3	alpha5	0	1	1.0205
354	3	beta1	0	1	0.9409
360	3	gamma1	0	1	1.2129
364	3	beta5	0	1	1.365
