onset	duration	item	repeat	accuracy	reaction_time
10	3	beta4	0	n/a	n/a
14	3	alpha5	0	1	1.6331
22	3	beta3	0	1	1.0736
28	3	alpha3	0	1	0.72125
36	3	alpha1	0	1	0.64197
44	3	gamma3	0	1	0.70607
50	3	gamma4	0	1	0.80201
56	3	alpha2	0	1	0.76217
64	3	gamma5	0	1	1.3061
68	3	gamma2	0	1	0.78592
72	3	beta2	0	1	1.2023
76	3	beta2	1	0	2.1461
80	3	beta1	0	1	0.85828
86	3	beta5	0	1	0.91416
90	3	gamma1	0	1	0.73808
94	3	alpha4	0	1	0.73813
98	3	gamma3	0	1	1.2748
102	3	gamma3	1	1	1.1228
106	3	alpha2	0	1	0.80275
114	3	alpha4	0	1	1.2508
118	3	alpha4	1	1	1.0585
124	3	gamma5	0	1	0.93075
130	3	beta2	0	1	0.77893
136	3	beta4	0	1	1.307
142	3	gamma4	0	1	0.69079
150	3	gamma1	0	1	0.84301
158	3	beta3	0	1	0.76324
164	3	alpha5	0	1	0.79968
170	3	beta1	0	1	0.77158
178	3	beta5	0	1	1.7476
186	3	gamma2	0	1	1.5234
190	3	alpha1	0	1	0.90756
196	3	alpha3	0	1	1.0278
200	3	beta3	0	1	2.1237
206	3	gamma4	0	1	0.94794
212	3	beta1	0	1	1.0037
218	3	gamma3	0	1	0.69217
222	3	alpha3	0	1	0.94792
230	3	alpha1	0	1	1.6841
236	3	gamma5	0	1	0.94056
242	3	beta4	0	1	0.94044
246	3	alpha2	0	1	1.8124
250	3	alpha4	0	1	1.0764
256	3	alpha5	0	1	1.2128
262	3	beta2	0	1	0.60484
266	3	gamma2	0	1	0.86062
274	3	gamma1	0	1	0.76486
278	3	beta5	0	1	1.301
286	3	alpha3	0	1	1.0368
290	3	alpha4	0	1	0.98884
298	3	gamma2	0	1	0.80494
304	3	beta2	0	1	1.3488
308	3	beta1	0	1	1.797
312	3	beta5	0	1	1.9014
318	3	alpha5	0	1	2.6135
322	3	gamma3	0	1	0.71725
330	3	beta4	0	1	0.90141
334	3	alpha1	0	1	1.4138
338	3	gamma5	0	1	0.87778
342	3	gamma1	0	0	1.2698
348	3	gamma1	1	0	1.11
354	3	alpha2	0	1	1.7419
360	3	beta3	0	1	1.1581
366	3	gamma4	0	1	1.0059
