onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	n/a	n/a
18	3	gamma1	0	1	0.88866
26	3	beta1	0	1	0.83166
32	3	alpha3	0	1	0.94352
36	3	gamma3	0	1	1.0285
40	3	beta3	0	1	1.1687
48	3	beta3	1	1	1.5918
54	3	gamma4	0	1	1.1885
62	3	alpha1	0	1	0.83189
68	3	alpha4	0	1	1.1997
76	3	gamma2	0	1	0.88025
82	3	alpha5	0	1	0.86844
86	3	beta5	0	1	0.97269
92	3	gamma5	0	1	0.78898
96	3	beta2	0	n/a	n/a
100	3	beta4	0	1	1.6533
108	3	alpha5	0	1	0.86454
112	3	gamma1	0	1	1.2609
118	3	gamma4	0	0	1.0133
122	3	beta2	0	1	0.98131
128	3	alpha2	0	1	0.79706
132	3	beta4	0	1	0.78931
140	3	alpha3	0	1	0.81364
144	3	alpha1	0	1	1.2135
148	3	beta3	0	1	1.2857
152	3	gamma3	0	1	0.98954
158	3	alpha4	0	1	1.0538
164	3	beta5	0	1	0.97381
168	3	gamma2	0	1	0.85366
172	3	beta1	0	1	1.0941
176	3	gamma5	0	1	0.76612
180	3	alpha5	0	1	0.92611
186	3	beta5	0	1	0.74178
192	3	gamma2	0	1	0.78242
198	3	gamma4	0	1	0.75046
204	3	gamma3	0	1	1.3263
212	3	gamma5	0	1	1.7181
218	3	gamma5	1	1	1.0223
226	3	alpha2	0	1	1.2865
230	3	alpha1	0	1	1.7509
236	3	alpha4	0	1	1.1988
244	3	beta4	0	1	0.77515
248	3	alpha3	0	1	1.479
254	3	beta1	0	1	1.1352
260	3	gamma1	0	1	1.0471
268	3	beta2	0	1	1.0069
274	3	beta3	0	1	1.5513
278	3	beta1	0	0	1.0071
284	3	beta1	1	1	1.1353
292	3	alpha4	0	1	0.9277
296	3	beta3	0	1	1.2715
304	3	alpha1	0	1	0.81529
310	3	gamma3	0	1	1.0561
316	3	beta2	0	1	0.7439
322	3	beta4	0	1	0.79207
326	3	beta4	1	0	2.3919
332	3	gamma1	0	1	1.1283
336	3	alpha5	0	1	0.8321
342	3	gamma4	0	1	1.168
348	3	alpha3	0	1	0.73656
352	3	alpha2	0	0	1.2646
356	3	gamma2	0	1	0.72805
364	3	beta5	0	1	0.88822
368	3	gamma5	0	1	0.67136
