onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	1	1.4869
14	3	gamma3	0	1	1.0989
18	3	beta5	0	1	0.57951
26	3	gamma4	0	1	0.64653
34	3	beta1	0	1	0.5273
38	3	beta4	0	0	1.6956
44	3	alpha3	0	1	0.48749
48	3	beta2	0	1	0.88683
54	3	gamma5	0	1	0.58332
60	3	alpha1	0	1	0.50695
66	3	alpha2	0	1	1.0518
72	3	gamma1	0	1	0.84852
78	3	gamma2	0	1	0.65157
84	3	beta3	0	1	0.54708
88	3	alpha5	0	1	0.63639
96	3	gamma4	0	1	0.57227
104	3	gamma4	1	1	1.2926
108	3	alpha1	0	1	0.50802
114	3	gamma3	0	1	0.50806
120	3	alpha3	0	1	0.5323
126	3	alpha5	0	1	0.64693
130	3	beta5	0	1	0.52473
136	3	beta4	0	1	0.62021
140	3	beta2	0	1	0.76457
148	3	beta2	1	1	1.3488
154	3	gamma5	0	1	0.55596
160	3	alpha4	0	1	0.58079
166	3	alpha4	1	1	0.90118
172	3	alpha2	0	1	0.87622
176	3	beta3	0	1	0.67701
182	3	gamma1	0	1	0.6373
186	3	beta1	0	1	0.6239
190	3	gamma2	0	1	0.80514
198	3	beta5	0	1	0.60541
204	3	alpha3	0	1	0.63798
208	3	beta3	0	1	0.50188
216	3	alpha5	0	1	0.53379
224	3	gamma4	0	1	0.60565
228	3	beta4	0	1	0.57408
232	3	alpha2	0	1	0.44589
236	3	alpha1	0	1	1.3661
242	3	alpha4	0	0	1.0382
250	3	gamma1	0	1	0.52637
254	3	beta2	0	1	0.54234
260	3	gamma5	0	1	0.52641
266	3	gamma3	0	1	0.57437
270	3	gamma2	0	1	0.54257
278	3	beta1	0	1	0.59838
284	3	beta1	1	1	1.3669
292	3	alpha4	0	1	0.55074
296	3	gamma4	0	1	0.63056
304	3	alpha3	0	1	0.75082
310	3	alpha1	0	1	0.81489
314	3	alpha2	0	1	1.4152
318	3	gamma3	0	1	0.59937
324	3	alpha5	0	1	0.59937
328	3	beta5	0	1	0.56753
332	3	gamma5	0	1	0.5273
336	3	beta1	0	1	0.75158
342	3	beta4	0	1	0.47971
346	3	gamma1	0	1	0.58334
354	3	beta3	0	1	0.5996
358	3	beta2	0	1	0.65573
364	3	gamma2	0	1	0.63951
