onset	duration	item	repeat	accuracy	reaction_time
10	3	beta3	0	1	0.72756
14	3	gamma5	0	1	0.65579
18	3	alpha2	0	1	0.54397
24	3	beta1	0	1	0.53598
32	3	beta5	0	1	0.54449
38	3	alpha4	0	1	0.56853
46	3	gamma3	0	1	0.68029
50	3	alpha3	0	1	0.64045
54	3	alpha1	0	1	1.2475
58	3	alpha1	1	1	1.0483
62	3	gamma4	0	1	0.54448
68	3	beta2	0	1	0.54469
74	3	alpha5	0	1	0.51996
78	3	gamma2	0	1	0.48848
84	3	gamma1	0	1	0.54451
90	3	beta4	0	1	0.5362
98	3	alpha5	0	1	0.60898
104	3	alpha2	0	1	0.98429
112	3	alpha2	1	1	0.98447
120	3	gamma2	0	1	0.64868
128	3	gamma3	0	1	0.80072
136	3	gamma4	0	1	0.61715
142	3	alpha4	0	1	0.86526
148	3	alpha1	0	0	1.1049
152	3	beta3	0	1	0.71302
156	3	gamma5	0	1	0.68142
164	3	beta2	0	1	0.62548
172	3	gamma1	0	1	0.52156
178	3	beta5	0	1	0.52948
184	3	beta4	0	1	0.67351
190	3	beta1	0	1	0.76168
194	3	alpha3	0	1	0.51379
198	3	alpha1	0	1	1.0577
202	3	alpha2	0	1	0.90607
206	3	gamma5	0	1	0.60185
212	3	alpha5	0	1	0.97761
216	3	beta4	0	1	0.5862
222	3	alpha4	0	1	0.60194
230	3	beta1	0	1	0.63774
238	3	gamma2	0	1	0.64238
242	3	beta5	0	1	0.61048
248	3	gamma3	0	1	0.5542
252	3	beta2	0	1	0.53015
256	3	gamma4	0	1	0.54655
260	3	beta3	0	1	0.67467
266	3	gamma1	0	1	0.61366
272	3	alpha3	0	1	0.55483
278	3	alpha4	0	1	0.84303
282	3	beta1	0	1	0.5231
288	3	alpha5	0	1	0.61099
294	3	beta5	0	1	0.52335
298	3	beta5	1	0	1.2109
304	3	alpha2	0	1	0.66735
308	3	alpha2	1	1	0.81124
312	3	gamma1	0	1	0.69952
316	3	beta2	0	1	0.60316
322	3	beta3	0	1	1.0515
330	3	gamma5	0	1	0.66735
334	3	gamma3	0	1	0.62726
340	3	alpha3	0	1	0.61173
346	3	alpha1	0	1	1.083
354	3	beta4	0	1	0.69157
360	3	gamma2	0	1	0.60389
364	3	gamma4	0	1	1.0999
