onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	1	0.76064
14	3	gamma3	0	1	0.57761
18	3	beta5	0	1	0.6416
26	3	gamma4	0	1	0.76095
34	3	beta1	0	1	0.58537
38	3	beta4	0	1	0.61774
44	3	alpha3	0	1	0.52151
48	3	beta2	0	1	0.55422
54	3	gamma5	0	1	0.54572
60	3	alpha1	0	1	0.65785
66	3	alpha2	0	0	1.3141
72	3	gamma1	0	1	0.65004
78	3	gamma2	0	1	0.90639
84	3	beta3	0	1	0.61039
88	3	alpha5	0	1	0.7622
96	3	gamma4	0	1	0.59456
104	3	gamma4	1	1	1.8023
108	3	alpha1	0	1	0.65098
114	3	gamma3	0	1	0.58703
120	3	alpha3	0	1	0.65062
126	3	alpha5	0	1	1.2348
130	3	beta5	0	1	0.62688
136	3	beta4	0	1	0.69926
140	3	beta2	0	1	0.71494
148	3	beta2	1	1	0.93912
154	3	gamma5	0	1	0.68358
160	3	alpha4	0	1	0.60322
166	3	alpha4	1	1	1.5078
172	3	alpha2	0	1	0.96378
176	3	beta3	0	1	0.57182
182	3	gamma1	0	1	0.60336
186	3	beta1	0	1	0.59678
190	3	gamma2	0	1	0.59554
198	3	beta5	0	1	0.81149
204	3	alpha3	0	1	0.5959
208	3	beta3	0	1	0.6998
216	3	alpha5	0	1	0.63621
224	3	gamma4	0	1	0.63658
228	3	beta4	0	1	0.58836
232	3	alpha2	0	1	0.7003
236	3	alpha1	0	1	1.7486
242	3	alpha4	0	0	1.2283
250	3	gamma1	0	1	0.63655
254	3	beta2	0	1	0.89272
260	3	gamma5	0	1	0.52504
266	3	gamma3	0	1	0.7091
270	3	gamma2	0	1	0.78851
278	3	beta1	0	1	0.6131
284	3	beta1	1	1	1.021
292	3	alpha4	0	1	0.51696
296	3	gamma4	0	1	0.87706
304	3	alpha3	0	1	0.86138
310	3	alpha1	0	1	0.69343
314	3	alpha2	0	1	1.3252
318	3	gamma3	0	1	0.75721
324	3	alpha5	0	1	1.0058
328	3	beta5	0	1	0.71744
332	3	gamma5	0	1	0.74991
336	3	beta1	0	1	0.60558
342	3	beta4	0	1	1.0536
346	3	gamma1	0	1	0.67816
354	3	beta3	0	1	0.75013
358	3	beta2	0	1	0.96617
364	3	gamma2	0	1	0.57395
