onset	duration	item	repeat	accuracy	reaction_time
10	3	beta4	0	1	0.75934
16	3	beta4	1	1	1.0729
20	3	alpha4	0	1	0.56068
28	3	alpha3	0	1	0.87296
34	3	alpha1	0	1	0.97693
38	3	gamma3	0	1	0.67301
46	3	beta5	0	1	0.56087
52	3	beta3	0	1	0.7613
60	3	gamma4	0	1	0.64928
64	3	alpha5	0	1	0.62543
72	3	gamma5	0	1	0.57767
76	3	gamma1	0	1	0.71325
82	3	gamma2	0	1	0.96194
86	3	gamma2	1	1	0.83352
92	3	beta1	0	1	0.56954
98	3	beta2	0	0	0.86595
104	3	alpha2	0	1	0.59414
110	3	gamma1	0	1	0.52211
118	3	beta3	0	1	0.68204
122	3	gamma4	0	1	0.71418
126	3	beta4	0	1	0.59395
130	3	beta2	0	1	1.266
138	3	gamma5	0	1	0.60225
144	3	alpha1	0	1	0.56222
148	3	alpha3	0	1	0.76253
152	3	alpha5	0	1	0.89087
156	3	alpha2	0	1	0.81883
162	3	beta5	0	1	0.60284
168	3	beta1	0	1	1.2109
172	3	gamma3	0	1	0.6428
180	3	alpha4	0	1	0.62686
184	3	gamma2	0	1	0.63481
188	3	gamma4	0	1	0.74704
192	3	gamma3	0	1	0.56331
196	3	alpha1	0	1	0.96327
202	3	gamma5	0	1	0.64321
208	3	alpha3	0	1	0.65111
212	3	beta1	0	1	0.52321
216	3	beta2	0	0	1.1232
220	3	alpha5	0	1	0.65116
226	3	beta3	0	1	0.58738
230	3	gamma2	0	1	0.62743
236	3	beta5	0	1	0.61695
244	3	alpha4	0	1	0.59563
250	3	alpha4	1	0	0.62771
254	3	gamma1	0	1	0.63605
262	3	beta4	0	1	0.56421
270	3	alpha2	0	1	0.59619
274	3	alpha4	0	1	0.62816
280	3	gamma3	0	1	0.60432
288	3	alpha5	0	1	0.61256
296	3	beta5	0	1	0.61248
304	3	beta5	1	0	0.63666
310	3	gamma5	0	1	0.81273
314	3	alpha3	0	1	0.61194
322	3	beta3	0	1	0.69302
328	3	alpha1	0	1	0.73277
334	3	gamma2	0	1	0.58911
340	3	alpha2	0	1	0.82137
344	3	beta1	0	1	0.54086
348	3	beta4	0	1	0.70138
354	3	beta2	0	1	0.86095
360	3	gamma1	0	1	0.5572
366	3	gamma4	0	1	1.2694
