onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha1	0	1	0.64777
16	3	gamma2	0	1	0.99978
20	3	gamma5	0	1	0.63389
26	3	alpha2	0	1	0.66316
32	3	alpha2	1	0	1.0157
36	3	beta2	0	1	0.57583
42	3	alpha5	0	1	0.47118
46	3	alpha4	0	1	1.2664
54	3	alpha3	0	1	1.0706
62	3	gamma4	0	1	0.57576
66	3	beta5	0	1	0.5707
74	3	gamma1	0	1	0.60729
82	3	beta3	0	1	0.50356
90	3	gamma3	0	1	0.64805
96	3	beta4	0	1	0.5436
100	3	beta1	0	1	0.61068
104	3	beta4	0	1	0.57933
110	3	beta2	0	1	0.5874
114	3	beta3	0	1	0.6245
122	3	alpha4	0	1	0.83973
126	3	gamma1	0	1	0.62713
132	3	beta1	0	1	0.58726
138	3	gamma4	0	1	0.49636
144	3	gamma2	0	1	0.58178
150	3	alpha3	0	1	0.53998
156	3	alpha5	0	1	0.53174
164	3	beta5	0	1	0.59571
168	3	gamma5	0	1	1.0013
172	3	alpha1	0	1	0.63211
176	3	gamma3	0	1	0.67186
182	3	alpha2	0	1	0.80435
186	3	beta4	0	1	0.64161
192	3	gamma5	0	1	0.6645
200	3	gamma1	0	1	0.58499
204	3	alpha3	0	1	0.6966
208	3	beta5	0	1	0.52438
216	3	beta5	1	0	0.66434
220	3	alpha5	0	1	0.90425
224	3	alpha5	1	1	0.61234
230	3	alpha2	0	1	1.093
234	3	alpha2	1	1	0.80448
238	3	alpha1	0	1	1.0004
242	3	gamma4	0	1	0.58881
246	3	gamma3	0	1	0.55239
252	3	beta2	0	1	0.59695
260	3	beta1	0	1	0.71858
266	3	alpha4	0	1	0.60509
272	3	gamma2	0	1	0.53334
278	3	beta3	0	1	0.52536
282	3	gamma1	0	1	0.65357
288	3	gamma4	0	0	1.0293
296	3	beta4	0	1	0.66175
300	3	gamma5	0	1	1.0698
306	3	alpha3	0	1	0.60574
314	3	beta2	0	1	0.66971
318	3	alpha2	0	1	0.69395
324	3	alpha5	0	1	0.69397
330	3	beta1	0	1	0.53394
336	3	alpha4	0	1	0.57412
340	3	gamma3	0	1	0.5981
348	3	beta3	0	1	0.63814
356	3	alpha1	0	1	0.71834
360	3	beta5	0	1	0.60611
366	3	gamma2	0	1	0.6387
