onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	1	1.215
18	3	alpha2	0	1	1.0314
24	3	alpha2	1	0	0.7835
30	3	gamma1	0	1	0.92724
34	3	gamma2	0	1	1.1276
40	3	beta3	0	1	1.0873
44	3	beta1	0	0	0.8478
50	3	alpha3	0	1	0.79162
54	3	alpha5	0	1	1.2397
62	3	alpha5	1	0	0.84713
70	3	gamma3	0	n/a	n/a
78	3	beta5	0	1	0.71175
86	3	gamma4	0	1	0.96007
92	3	beta2	0	1	0.74372
98	3	beta4	0	0	1.0641
104	3	beta4	1	1	1.24
110	3	alpha1	0	1	0.96828
118	3	gamma5	0	1	0.84841
122	3	beta1	0	1	0.80888
128	3	gamma2	0	1	0.97653
132	3	beta5	0	1	1.1765
136	3	alpha1	0	1	0.77666
142	3	beta4	0	1	0.78514
146	3	alpha4	0	1	0.76063
154	3	gamma3	0	1	0.99295
158	3	gamma1	0	1	0.94471
162	3	alpha3	0	1	0.76897
168	3	gamma4	0	0	1.2171
174	3	beta3	0	1	0.77732
180	3	alpha5	0	1	0.7053
188	3	alpha2	0	1	0.70503
192	3	gamma5	0	1	0.95323
198	3	beta2	0	1	1.121
202	3	beta3	0	1	0.96096
210	3	beta2	0	1	1.465
216	3	alpha4	0	1	0.68123
220	3	beta5	0	1	1.762
226	3	gamma4	0	1	0.67966
232	3	gamma1	0	1	1.0974
240	3	alpha2	0	1	0.68077
246	3	gamma2	0	1	0.72796
254	3	alpha5	0	1	0.71186
258	3	beta1	0	1	0.99413
262	3	gamma3	0	1	1.0021
268	3	beta4	0	1	1.3466
272	3	gamma5	0	1	0.87426
276	3	alpha1	0	1	0.67422
280	3	alpha3	0	1	1.0023
284	3	beta2	0	1	0.76285
292	3	alpha2	0	1	1.0268
298	3	beta5	0	1	1.043
306	3	alpha4	0	1	0.72301
310	3	beta4	0	1	0.81876
316	3	beta3	0	1	0.96315
322	3	gamma2	0	1	0.64316
326	3	alpha1	0	1	0.70725
330	3	alpha3	0	1	1.443
334	3	gamma3	0	1	0.69114
342	3	beta1	0	1	0.91538
348	3	beta1	1	1	1.3472
352	3	gamma5	0	1	0.67553
356	3	alpha5	0	1	0.78775
362	3	gamma4	0	1	0.96398
368	3	gamma1	0	1	1.4199
