onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha1	0	1	0.5827
14	3	beta3	0	1	0.75995
20	3	alpha2	0	1	0.64741
28	3	gamma5	0	1	0.69552
36	3	gamma1	0	1	0.7512
40	3	gamma3	0	0	0.7356
46	3	beta2	0	1	0.66326
50	3	gamma2	0	1	0.93826
54	3	gamma4	0	1	1.1301
58	3	beta5	0	1	0.69812
62	3	beta4	0	1	0.86625
68	3	alpha5	0	1	0.74332
74	3	beta1	0	1	0.68722
80	3	alpha3	0	1	1.5433
88	3	alpha4	0	1	0.55889
96	3	gamma1	0	1	0.6878
100	3	alpha5	0	1	0.71115
104	3	gamma5	0	1	0.62694
110	3	alpha1	0	1	0.63146
116	3	beta5	0	1	0.59059
122	3	beta2	0	1	0.64699
126	3	alpha2	0	1	0.6869
130	3	alpha4	0	1	0.66285
134	3	beta4	0	1	0.64675
140	3	gamma3	0	1	0.60783
148	3	gamma4	0	1	0.56726
154	3	alpha3	0	1	0.67155
158	3	gamma2	0	1	0.79927
164	3	beta3	0	1	0.66328
172	3	beta3	1	1	0.95108
180	3	beta1	0	1	0.8395
186	3	gamma2	0	1	0.71908
192	3	beta1	0	1	0.58306
198	3	gamma3	0	1	0.63136
202	3	gamma3	1	1	0.96389
208	3	alpha4	0	1	0.59095
212	3	gamma5	0	1	1.3114
216	3	gamma1	0	0	0.77208
222	3	alpha5	0	1	0.78039
228	3	alpha5	1	1	0.83977
232	3	alpha1	0	1	0.95642
238	3	gamma4	0	1	0.86849
242	3	alpha3	0	1	0.80437
248	3	beta4	0	1	0.7402
252	3	alpha2	0	1	0.59959
260	3	beta5	0	1	0.61643
264	3	beta5	1	1	0.78872
270	3	beta3	0	1	0.99695
274	3	beta2	0	1	0.71694
280	3	alpha1	0	1	1.0288
286	3	beta4	0	1	0.75242
294	3	alpha5	0	1	1.0373
302	3	gamma3	0	1	0.73321
306	3	alpha4	0	1	0.63702
310	3	gamma2	0	1	0.6212
318	3	gamma5	0	0	0.87755
326	3	gamma4	0	1	0.76574
330	3	beta3	0	1	0.6374
338	3	alpha2	0	1	0.68586
342	3	beta5	0	1	0.67803
350	3	alpha3	0	1	0.76595
354	3	beta2	0	1	0.73353
360	3	gamma1	0	1	0.60609
366	3	beta1	0	1	0.63833
