onset	duration	item	repeat	accuracy	reaction_time
10	3	beta5	0	n/a	n/a
18	3	alpha1	0	1	0.84936
22	3	alpha5	0	0	1.1055
26	3	gamma2	0	1	0.84099
30	3	alpha2	0	1	0.84108
36	3	alpha4	0	1	0.76118
40	3	beta4	0	1	0.82544
46	3	beta1	0	1	0.98571
52	3	gamma3	0	1	0.86576
56	3	alpha3	0	1	0.74571
62	3	gamma5	0	1	0.99408
66	3	gamma4	0	0	1.3055
72	3	beta2	0	1	0.72192
76	3	gamma1	0	1	0.76175
82	3	beta3	0	1	0.68987
88	3	beta4	0	1	1.0183
92	3	beta5	0	0	1.1623
96	3	gamma5	0	1	0.9625
104	3	gamma4	0	1	0.97804
110	3	alpha3	0	1	1.5702
116	3	gamma1	0	1	1.2502
120	3	alpha5	0	1	1.0184
128	3	alpha4	0	1	1.5789
136	3	alpha4	1	1	1.1145
144	3	gamma3	0	1	0.77114
148	3	alpha1	0	1	0.77868
154	3	gamma2	0	1	0.82668
158	3	beta3	0	1	0.86724
164	3	alpha2	0	1	0.87482
172	3	beta2	0	1	0.74723
178	3	beta1	0	1	0.74712
182	3	gamma4	0	1	0.71517
188	3	alpha1	0	1	0.63553
194	3	alpha2	0	1	1.1078
198	3	alpha4	0	1	0.89968
202	3	beta1	0	1	0.74758
206	3	beta1	1	1	1.0117
214	3	beta5	0	1	1.3799
220	3	beta4	0	1	0.85197
224	3	gamma2	0	1	0.73968
230	3	alpha5	0	1	0.65984
236	3	alpha5	1	1	0.77214
242	3	alpha3	0	1	1.3319
250	3	gamma1	0	1	0.77215
256	3	beta2	0	1	0.69223
260	3	beta3	0	1	1.1722
264	3	beta3	1	1	1.0203
272	3	gamma3	0	1	0.81279
276	3	gamma5	0	1	0.75685
282	3	gamma2	0	1	0.6124
290	3	beta2	0	1	0.78869
294	3	beta1	0	1	0.82076
302	3	gamma1	0	1	0.74078
310	3	beta5	0	1	0.66888
314	3	gamma5	0	1	0.7172
320	3	gamma4	0	1	0.74124
326	3	alpha1	0	1	0.86893
332	3	alpha5	0	1	0.86148
336	3	beta3	0	1	0.70104
340	3	alpha4	0	1	0.86909
346	3	alpha3	0	1	0.86147
354	3	beta4	0	1	0.88587
362	3	gamma3	0	1	0.71781
368	3	alpha2	0	1	0.73391
