onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma4	0	n/a	n/a
18	3	gamma2	0	1	1.6616
24	3	beta3	0	1	0.97172
28	3	gamma1	0	1	2.0119
32	3	alpha4	0	1	1.1483
40	3	alpha5	0	1	1.1479
44	3	alpha1	0	0	0.988
50	3	alpha3	0	0	1.8922
54	3	beta5	0	1	1.0285
60	3	beta2	0	1	1.2681
66	3	gamma5	0	1	1.2204
74	3	gamma3	0	1	1.0047
80	3	alpha2	0	1	0.94058
86	3	beta4	0	1	1.0125
90	3	beta1	0	0	0.95663
94	3	alpha2	0	1	0.83691
100	3	gamma3	0	1	0.74116
106	3	alpha5	0	1	0.93265
110	3	beta5	0	1	0.98094
118	3	alpha3	0	1	1.5808
124	3	alpha1	0	1	0.90124
128	3	beta2	0	1	0.87726
132	3	gamma5	0	1	0.87724
138	3	beta3	0	1	0.71719
146	3	gamma4	0	1	1.1415
154	3	alpha4	0	1	0.9255
162	3	beta4	0	1	1.0138
168	3	gamma2	0	1	0.96551
174	3	beta1	0	1	0.71746
182	3	gamma1	0	1	0.84591
186	3	beta5	0	1	0.74212
190	3	beta4	0	1	0.69375
196	3	alpha4	0	1	0.73435
200	3	gamma1	0	1	0.91819
204	3	alpha5	0	1	0.67792
208	3	gamma4	0	1	0.90212
216	3	beta3	0	1	0.79065
220	3	gamma5	0	1	0.87043
226	3	beta1	0	1	0.64613
234	3	alpha1	0	1	0.64652
238	3	alpha1	1	1	1.8463
244	3	beta2	0	1	0.87836
248	3	beta2	1	0	0.69487
256	3	gamma3	0	1	0.72706
260	3	alpha3	0	1	0.90316
264	3	alpha2	0	1	0.93542
270	3	gamma2	0	1	0.83983
276	3	alpha1	0	1	0.75081
282	3	alpha2	0	1	0.7911
286	3	alpha4	0	1	0.74313
290	3	gamma3	0	1	1.0631
296	3	gamma2	0	1	0.92645
302	3	beta5	0	1	1.0066
306	3	beta5	1	0	0.77531
310	3	gamma1	0	1	0.67165
314	3	alpha3	0	1	0.76761
322	3	alpha5	0	0	0.67093
328	3	gamma5	0	1	0.64652
336	3	beta4	0	1	1.2478
340	3	beta1	0	1	0.88811
346	3	beta1	1	1	1.1032
352	3	beta2	0	1	0.84788
358	3	gamma4	0	1	1.0725
366	3	beta3	0	0	0.88844
