onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha1	0	n/a	n/a
14	3	beta3	0	1	0.78411
20	3	alpha2	0	1	1.1108
28	3	gamma5	0	1	0.91933
36	3	gamma1	0	1	1.0075
40	3	gamma3	0	0	0.99236
46	3	beta2	0	1	1.0156
50	3	gamma2	0	1	0.97608
54	3	gamma4	0	1	1.0804
58	3	beta5	0	1	0.90413
62	3	beta4	0	0	0.93655
68	3	alpha5	0	1	0.85523
74	3	beta1	0	1	0.79988
80	3	alpha3	0	1	1.0392
88	3	alpha4	0	1	0.84738
96	3	gamma1	0	1	1.2156
100	3	alpha5	0	1	0.75265
104	3	gamma5	0	1	0.73478
110	3	alpha1	0	1	0.70325
116	3	beta5	0	1	0.56029
122	3	beta2	0	0	0.91128
126	3	alpha2	0	1	0.97708
130	3	alpha4	0	1	0.87347
134	3	beta4	0	1	0.72917
140	3	gamma3	0	1	0.8394
148	3	gamma4	0	0	1.0644
154	3	alpha3	0	1	0.94352
158	3	gamma2	0	1	0.80158
164	3	beta3	0	1	0.70618
172	3	beta3	1	1	0.78422
180	3	beta1	0	1	0.62408
186	3	gamma2	0	1	0.72792
192	3	beta1	0	1	0.70372
198	3	gamma3	0	1	1.0078
202	3	gamma3	1	1	0.96244
208	3	alpha4	0	1	0.71952
212	3	gamma5	0	1	0.9207
216	3	gamma1	0	1	0.82407
222	3	alpha5	0	1	0.82374
228	3	alpha5	1	0	1.3202
232	3	alpha1	0	0	0.81859
238	3	gamma4	0	1	0.92728
242	3	alpha3	0	1	0.81591
248	3	beta4	0	1	0.93111
252	3	alpha2	0	1	0.79488
260	3	beta5	0	1	0.83206
264	3	beta5	1	0	1.427
270	3	beta3	0	1	0.93099
274	3	beta2	0	1	0.86716
280	3	alpha1	0	1	1.2672
286	3	beta4	0	1	0.77111
294	3	alpha5	0	1	0.85913
302	3	gamma3	0	1	0.64311
306	3	alpha4	0	1	0.65993
310	3	gamma2	0	1	0.77975
318	3	gamma5	0	1	0.68349
326	3	gamma4	0	1	0.89956
330	3	beta3	0	1	0.90776
338	3	alpha2	0	1	0.78978
342	3	beta5	0	1	0.66009
350	3	alpha3	0	1	0.95632
354	3	beta2	0	1	1.0364
360	3	gamma1	0	1	1.252
366	3	beta1	0	1	0.64434
