onset	duration	item	repeat	accuracy	reaction_time
10	3	beta1	0	1	0.6228
14	3	alpha1	0	1	0.6228
20	3	gamma5	0	1	0.77663
24	3	alpha2	0	1	0.65556
28	3	beta5	0	1	0.75133
34	3	alpha5	0	1	0.67122
38	3	alpha4	0	1	1.1036
44	3	gamma4	0	1	0.61565
48	3	gamma2	0	1	0.6077
52	3	gamma1	0	1	0.76765
60	3	gamma3	0	1	0.74356
68	3	beta2	0	1	0.56775
76	3	alpha3	0	1	0.55426
82	3	beta4	0	1	0.54416
88	3	beta3	0	1	0.57582
94	3	beta4	0	1	0.56015
102	3	alpha5	0	1	0.52813
108	3	alpha2	0	1	0.72803
116	3	alpha1	0	1	0.60026
122	3	beta2	0	1	0.59249
126	3	beta2	1	1	0.90468
130	3	alpha3	0	1	0.61676
134	3	beta5	0	1	0.78451
142	3	gamma4	0	1	0.67297
148	3	beta1	0	1	0.67191
152	3	gamma1	0	1	0.62517
158	3	gamma3	0	1	0.7567
164	3	gamma2	0	1	0.92017
168	3	alpha4	0	1	0.72907
174	3	beta3	0	1	0.54511
182	3	gamma5	0	1	0.60127
188	3	beta1	0	1	0.56906
196	3	gamma5	0	1	0.63374
200	3	gamma4	0	1	0.64913
204	3	gamma4	1	1	0.85711
208	3	alpha2	0	1	0.54722
214	3	beta2	0	1	0.43292
220	3	alpha4	0	1	0.60122
224	3	beta5	0	1	1.001
230	3	beta5	1	1	0.82522
236	3	alpha5	0	1	0.52136
242	3	beta3	0	1	0.47366
250	3	alpha3	0	1	0.5537
256	3	gamma3	0	1	0.52934
260	3	gamma2	0	1	0.88957
264	3	alpha1	0	1	0.70586
272	3	gamma1	0	1	0.56192
278	3	beta4	0	1	0.52204
282	3	alpha5	0	1	0.53024
288	3	beta3	0	1	0.40998
292	3	alpha3	0	1	0.64995
296	3	beta1	0	1	0.60176
300	3	beta4	0	1	0.66649
304	3	beta2	0	1	0.61855
308	3	beta5	0	1	0.63461
314	3	gamma3	0	1	0.45046
322	3	alpha4	0	1	0.42628
330	3	alpha1	0	1	0.43453
336	3	gamma1	0	1	0.46671
344	3	gamma5	0	1	0.59742
352	3	gamma4	0	1	0.48294
356	3	gamma2	0	1	0.99524
362	3	alpha2	0	1	0.61109
368	3	alpha2	1	0	0.51504
