onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma2	0	1	0.44156
14	3	gamma5	0	1	0.64116
22	3	alpha3	0	1	0.53746
28	3	alpha5	0	1	0.58549
34	3	alpha4	0	1	0.62593
40	3	beta1	0	1	0.594
44	3	alpha2	0	1	0.76977
48	3	alpha1	0	1	1.0259
52	3	beta3	0	1	0.86601
60	3	gamma3	0	1	0.58578
64	3	beta2	0	1	0.72206
70	3	gamma1	0	1	0.5704
78	3	gamma4	0	0	0.7141
84	3	beta5	0	1	0.578
92	3	beta4	0	1	0.56266
96	3	alpha3	0	1	0.66657
102	3	gamma1	0	1	0.71469
108	3	beta2	0	1	0.7226
112	3	beta3	0	1	0.93085
118	3	beta4	0	1	0.7065
122	3	alpha5	0	1	0.68371
126	3	alpha2	0	1	0.63567
130	3	alpha2	1	1	0.92285
136	3	gamma4	0	1	0.57086
140	3	alpha1	0	1	0.80285
146	3	beta1	0	1	0.77115
154	3	alpha4	0	1	0.69922
160	3	gamma2	0	1	0.60333
164	3	gamma3	0	1	0.76351
172	3	gamma5	0	1	0.61916
180	3	gamma5	1	1	0.63532
184	3	beta5	0	1	0.69138
192	3	gamma2	0	1	0.49932
196	3	gamma4	0	1	0.77992
200	3	beta1	0	1	0.65166
206	3	alpha4	0	1	0.59614
212	3	alpha5	0	1	0.5245
218	3	beta5	0	1	0.72434
224	3	beta4	0	1	0.53227
230	3	gamma3	0	1	0.52434
234	3	alpha2	0	1	1.2445
238	3	alpha1	0	1	0.772
242	3	alpha3	0	1	0.74034
246	3	beta2	0	1	0.74058
254	3	gamma5	0	1	0.68451
262	3	gamma1	0	1	0.5567
266	3	beta3	0	1	0.75645
274	3	alpha4	0	1	0.62906
282	3	alpha5	0	1	0.54917
288	3	gamma2	0	1	0.65297
292	3	gamma3	0	1	0.65286
298	3	gamma4	0	1	0.645
302	3	alpha2	0	1	0.70917
308	3	alpha2	1	1	0.52571
314	3	beta5	0	1	0.62157
322	3	beta2	0	1	0.54154
328	3	alpha3	0	1	0.64568
334	3	gamma1	0	1	0.62954
338	3	beta3	0	1	0.6456
346	3	beta3	1	1	0.66993
352	3	beta4	0	1	0.47041
358	3	gamma5	0	1	0.59776
362	3	alpha1	0	1	0.5576
368	3	beta1	0	1	0.55766
