onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma2	0	n/a	n/a
14	3	gamma5	0	1	0.79201
22	3	alpha3	0	1	0.76738
28	3	alpha5	0	1	0.96749
34	3	alpha4	0	1	0.88677
40	3	beta1	0	1	0.91849
44	3	alpha2	0	1	1.0315
48	3	alpha1	0	1	0.91147
52	3	beta3	0	1	1.1064
60	3	gamma3	0	1	0.95095
64	3	beta2	0	1	0.89499
70	3	gamma1	0	1	0.99037
78	3	gamma4	0	0	0.91828
84	3	beta5	0	1	0.66279
92	3	beta4	0	1	0.73464
96	3	alpha3	0	1	0.7672
102	3	gamma1	0	1	0.75854
108	3	beta2	0	1	0.92697
112	3	beta3	0	1	1.0712
118	3	beta4	0	1	0.72708
122	3	alpha5	0	1	0.81914
126	3	alpha2	0	1	0.77916
130	3	alpha2	1	1	0.68368
136	3	gamma4	0	1	0.73471
140	3	alpha1	0	1	0.73569
146	3	beta1	0	1	0.65487
154	3	alpha4	0	1	0.81198
160	3	gamma2	0	1	0.93159
164	3	gamma3	0	1	0.99593
172	3	gamma5	0	1	0.95613
180	3	gamma5	1	1	0.85217
184	3	beta5	0	1	0.61602
192	3	gamma2	0	1	0.69241
196	3	gamma4	0	1	0.79671
200	3	beta1	0	1	0.78064
206	3	alpha4	0	1	0.68807
212	3	alpha5	0	1	0.69548
218	3	beta5	0	1	0.70093
224	3	beta4	0	1	0.78854
230	3	gamma3	0	1	0.88502
234	3	alpha2	0	1	0.85315
238	3	alpha1	0	1	0.87704
242	3	alpha3	0	1	0.91687
246	3	beta2	0	1	0.83685
254	3	gamma5	0	1	0.85331
262	3	gamma1	0	1	0.83748
266	3	beta3	0	1	1.0372
274	3	alpha4	0	1	0.70144
282	3	alpha5	0	1	0.70127
288	3	gamma2	0	1	0.95753
292	3	gamma3	0	1	0.79726
298	3	gamma4	0	1	0.86938
302	3	alpha2	0	1	0.78207
308	3	alpha2	1	1	0.82198
314	3	beta5	0	1	0.70996
322	3	beta2	0	1	0.71034
328	3	alpha3	0	1	0.90239
334	3	gamma1	0	1	0.83021
338	3	beta3	0	1	1.1023
346	3	beta3	1	1	0.71849
352	3	beta4	0	1	0.69461
358	3	gamma5	0	1	0.66249
362	3	alpha1	0	1	0.74285
368	3	beta1	0	1	0.6624
