onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	1	0.46909
14	3	gamma3	1	1	0.77287
22	3	beta3	0	1	0.5814
30	3	alpha4	0	1	0.47705
34	3	beta5	0	1	0.66105
40	3	beta2	0	1	0.62931
46	3	beta4	0	1	0.57846
52	3	gamma1	0	1	0.58128
58	3	gamma5	0	1	0.74934
66	3	alpha1	0	1	0.54992
72	3	gamma2	0	1	0.6538
80	3	beta1	0	1	0.45411
88	3	alpha2	0	1	0.62223
92	3	gamma4	0	1	0.63781
96	3	alpha3	0	1	0.59789
100	3	alpha5	0	1	0.69329
104	3	alpha1	0	1	0.94188
110	3	beta4	0	1	0.61439
114	3	beta1	0	1	0.62931
120	3	beta2	0	1	0.69427
124	3	beta2	1	1	1.0179
128	3	gamma2	0	1	0.6547
132	3	alpha3	0	1	0.7182
136	3	gamma4	0	1	0.81417
140	3	beta3	0	1	0.84578
146	3	alpha5	0	1	0.62249
154	3	gamma5	0	1	0.75865
160	3	beta5	0	1	0.62313
166	3	gamma1	0	1	0.62299
170	3	alpha2	0	1	0.65438
176	3	alpha4	0	1	0.58342
180	3	gamma3	0	1	0.75876
184	3	beta2	0	1	0.87059
192	3	alpha4	0	1	0.87141
198	3	alpha5	0	1	0.61518
206	3	gamma1	0	1	0.54326
214	3	beta5	0	1	0.68735
220	3	beta5	1	1	1.1679
224	3	alpha1	0	1	1.1349
232	3	beta1	0	1	0.68792
238	3	gamma4	0	1	0.80787
244	3	alpha3	0	1	0.64008
252	3	gamma2	0	1	0.592
260	3	alpha2	0	1	0.5042
266	3	beta4	0	1	0.73167
270	3	gamma5	0	1	0.90339
274	3	gamma5	1	1	0.72233
278	3	gamma3	0	1	0.67962
286	3	beta3	0	1	0.632
292	3	gamma1	0	1	0.58363
296	3	alpha2	0	1	0.6881
300	3	alpha4	0	1	0.64809
304	3	gamma4	0	1	0.70412
310	3	beta3	0	1	0.67212
316	3	beta2	0	1	0.68018
324	3	alpha5	0	1	0.64043
328	3	alpha1	0	1	0.63205
334	3	gamma3	0	1	0.87244
338	3	gamma2	0	1	0.65658
344	3	beta1	0	1	0.72862
350	3	beta4	0	1	0.85771
356	3	alpha3	0	1	0.68908
362	3	gamma5	0	1	0.66466
366	3	beta5	0	1	0.64916
