onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	1	0.69182
14	3	gamma3	1	1	0.72375
22	3	beta3	0	1	0.46016
30	3	alpha4	0	1	0.44387
34	3	beta5	0	1	0.7885
40	3	beta2	0	1	0.53208
46	3	beta4	0	1	0.5724
52	3	gamma1	0	1	0.54792
58	3	gamma5	0	1	0.87643
66	3	alpha1	0	1	0.5641
72	3	gamma2	0	1	0.64482
80	3	beta1	0	1	0.46028
88	3	alpha2	0	1	0.68496
92	3	gamma4	0	1	0.68444
96	3	alpha3	0	1	0.62882
100	3	alpha5	0	1	0.66103
104	3	alpha1	0	1	0.62109
110	3	beta4	0	1	0.63705
114	3	beta1	0	1	0.76506
120	3	beta2	0	1	0.56502
124	3	beta2	1	1	0.74093
128	3	gamma2	0	1	0.5416
132	3	alpha3	0	1	0.66961
136	3	gamma4	0	1	0.75704
140	3	beta3	0	1	0.69317
146	3	alpha5	0	1	0.57312
154	3	gamma5	0	1	0.43736
160	3	beta5	0	1	0.51754
166	3	gamma1	0	1	0.53393
170	3	alpha2	0	1	0.62997
176	3	alpha4	0	1	0.50958
180	3	gamma3	0	1	0.65411
184	3	beta2	0	1	0.73427
192	3	alpha4	0	1	0.47826
198	3	alpha5	0	1	0.47791
206	3	gamma1	0	1	0.50489
214	3	beta5	0	1	0.56668
220	3	beta5	1	0	0.61429
224	3	alpha1	0	1	0.60679
232	3	beta1	0	1	0.54237
238	3	gamma4	0	1	0.63865
244	3	alpha3	0	1	0.70293
252	3	gamma2	0	1	0.47882
260	3	alpha2	0	1	0.53509
266	3	beta4	0	1	0.54321
270	3	gamma5	0	1	1.0233
274	3	gamma5	1	1	0.9992
278	3	gamma3	0	1	0.7434
286	3	beta3	0	1	0.67919
292	3	gamma1	0	1	0.46335
296	3	alpha2	0	1	0.6072
300	3	alpha4	0	1	0.48782
304	3	gamma4	0	1	0.52772
310	3	beta3	0	1	0.59956
316	3	beta2	0	1	0.5195
324	3	alpha5	0	1	0.47955
328	3	alpha1	0	0	0.86349
334	3	gamma3	0	1	0.5118
338	3	gamma2	0	1	0.65602
344	3	beta1	0	1	0.61628
350	3	beta4	0	1	0.55995
356	3	alpha3	0	1	0.52049
362	3	gamma5	0	1	0.49641
366	3	beta5	0	0	0.82403
