onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha1	0	n/a	n/a
14	3	beta5	0	1	1.1434
18	3	alpha2	0	1	0.71928
24	3	alpha5	0	1	0.70351
30	3	alpha5	1	1	1.2638
38	3	gamma5	0	1	0.86388
44	3	gamma1	0	0	1.4237
50	3	alpha4	0	1	0.9678
56	3	gamma4	0	1	1.6562
64	3	gamma3	0	0	1.256
68	3	beta4	0	1	0.99214
72	3	alpha3	0	1	0.91242
76	3	beta3	0	1	0.79207
80	3	beta1	0	1	0.7843
84	3	gamma2	0	1	0.68821
90	3	beta2	0	1	1.5125
94	3	gamma4	0	1	0.71271
102	3	beta1	0	1	1.2644
108	3	gamma3	0	1	0.77701
116	3	beta5	0	1	0.76853
122	3	beta4	0	1	0.8009
128	3	alpha5	0	1	0.74497
134	3	alpha5	1	1	1.3372
138	3	alpha4	0	1	0.977
144	3	beta2	0	1	0.67301
148	3	alpha2	0	1	1.0974
154	3	gamma2	0	1	0.6491
162	3	alpha3	0	1	0.78511
170	3	alpha3	1	1	1.0254
178	3	beta3	0	1	1.1859
182	3	gamma5	0	1	0.8655
188	3	gamma1	0	0	1.5938
192	3	alpha1	0	1	1.114
196	3	beta4	0	1	0.69787
200	3	alpha1	0	1	1.0258
204	3	gamma5	0	1	1.2824
212	3	gamma3	0	1	1.6343
218	3	beta5	0	1	1.2495
224	3	alpha5	0	1	0.77012
230	3	alpha2	0	1	1.3782
236	3	beta1	0	1	0.78622
240	3	alpha4	0	1	0.73037
248	3	alpha3	0	1	1.2014
254	3	beta3	0	1	0.82514
258	3	gamma1	0	1	0.88262
262	3	gamma2	0	1	1.6519
268	3	gamma4	0	1	1.5374
274	3	beta2	0	1	0.83334
282	3	beta4	0	1	1.2243
286	3	beta1	0	1	0.7793
290	3	alpha4	0	1	0.73923
294	3	alpha5	0	1	0.95549
300	3	gamma3	0	1	0.70425
304	3	gamma2	0	1	1.0835
310	3	gamma5	0	1	1.096
316	3	alpha1	0	1	0.81639
322	3	beta3	0	1	0.68833
326	3	alpha3	0	1	0.84366
330	3	beta2	0	1	0.69963
334	3	gamma4	0	1	0.96376
342	3	beta5	0	1	1.1685
350	3	alpha2	0	1	0.96012
358	3	alpha2	1	1	1.2281
364	3	gamma1	0	1	0.9037
