onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha1	0	n/a	n/a
14	3	beta5	0	1	0.9708
18	3	alpha2	0	1	0.77775
24	3	alpha5	0	1	1.1109
30	3	alpha5	1	1	1.1274
38	3	gamma5	0	1	1.0393
44	3	gamma1	0	1	1.183
50	3	alpha4	0	0	1.6388
56	3	gamma4	0	0	1.8398
64	3	gamma3	0	1	0.91115
68	3	beta4	0	1	1.3383
72	3	alpha3	0	1	0.93815
76	3	beta3	0	1	0.93861
80	3	beta1	0	1	1.2183
84	3	gamma2	0	1	0.71459
90	3	beta2	0	1	0.76045
94	3	gamma4	0	1	0.91466
102	3	beta1	0	1	0.68814
108	3	gamma3	0	1	0.82405
116	3	beta5	0	1	0.76802
122	3	beta4	0	0	1.3361
128	3	alpha5	0	1	1.1843
134	3	alpha5	1	1	0.95184
138	3	alpha4	0	1	1.6644
144	3	beta2	0	1	0.88808
148	3	alpha2	0	1	0.79989
154	3	gamma2	0	1	0.72824
162	3	alpha3	0	1	0.87176
170	3	alpha3	1	1	1.4395
178	3	beta3	0	1	0.9677
182	3	gamma5	0	1	0.82376
188	3	gamma1	0	1	1.1361
192	3	alpha1	0	1	0.95562
196	3	beta4	0	1	0.73614
200	3	alpha1	0	1	0.94454
204	3	gamma5	0	1	1.0921
212	3	gamma3	0	1	1.0042
218	3	beta5	0	1	1.1517
224	3	alpha5	0	1	0.87969
230	3	alpha2	0	0	1.0285
236	3	beta1	0	1	1.1486
240	3	alpha4	0	1	1.0204
248	3	alpha3	0	1	0.82858
254	3	beta3	0	1	0.74881
258	3	gamma1	0	1	0.7245
262	3	gamma2	0	1	1.0292
268	3	gamma4	0	1	0.7967
274	3	beta2	0	1	0.86129
282	3	beta4	0	1	0.82126
286	3	beta1	0	1	1.0368
290	3	alpha4	0	1	0.75718
294	3	alpha5	0	1	1.4212
300	3	gamma3	0	1	1.0696
304	3	gamma2	0	1	0.71727
310	3	gamma5	0	1	0.96517
316	3	alpha1	0	1	0.82973
322	3	beta3	0	1	0.73376
326	3	alpha3	0	1	0.8937
330	3	beta2	0	1	0.85337
334	3	gamma4	0	1	0.78167
342	3	beta5	0	1	0.79803
350	3	alpha2	0	1	0.82165
358	3	alpha2	1	1	1.35
364	3	gamma1	0	1	0.93379
