onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma1	0	n/a	n/a
16	3	beta4	0	1	0.73702
22	3	gamma3	0	1	0.84941
26	3	gamma3	1	1	1.2812
30	3	alpha1	0	1	0.67345
36	3	gamma2	0	1	0.70543
40	3	alpha2	0	1	0.8974
44	3	beta5	0	1	0.92949
50	3	beta3	0	1	0.88199
56	3	beta1	0	1	0.92994
64	3	gamma5	0	1	0.7458
68	3	beta2	0	1	1.2335
74	3	alpha4	0	1	1.0177
82	3	gamma4	0	1	0.89034
90	3	alpha3	0	1	0.79432
96	3	alpha5	0	1	0.82639
100	3	gamma2	0	1	0.8503
108	3	beta2	0	1	1.1143
112	3	gamma4	0	1	0.79449
118	3	beta1	0	1	1.0264
126	3	gamma1	0	1	0.79461
130	3	alpha4	0	1	0.76252
136	3	beta5	0	1	0.69838
142	3	gamma5	0	1	0.69864
150	3	alpha5	0	1	1.0507
156	3	alpha2	0	1	0.90729
162	3	beta3	0	1	0.72323
166	3	gamma3	0	1	1.2993
174	3	beta4	0	1	1.1794
180	3	beta4	1	1	1.0754
188	3	alpha3	0	1	0.84342
194	3	alpha1	0	0	1.5074
198	3	alpha3	0	1	2.2118
206	3	gamma4	0	1	1.5633
214	3	beta1	0	1	0.75562
220	3	beta2	0	0	1.0996
228	3	gamma5	0	1	0.92365
234	3	alpha1	0	1	1.2682
238	3	gamma3	0	1	0.75612
244	3	beta5	0	1	1.3242
248	3	alpha5	0	1	1.1884
254	3	alpha5	1	1	1.1644
260	3	alpha2	0	1	1.1084
268	3	gamma1	0	1	1.7334
272	3	gamma2	0	1	1.0525
278	3	beta3	0	1	0.73226
284	3	beta4	0	1	0.89259
288	3	alpha4	0	1	1.2046
294	3	alpha1	0	1	1.3248
298	3	beta1	0	1	1.0208
302	3	gamma4	0	1	1.1649
306	3	gamma3	0	1	1.2529
310	3	alpha3	0	1	0.69317
316	3	alpha4	0	1	1.3893
320	3	alpha2	0	1	0.90912
324	3	gamma1	0	1	0.6295
328	3	gamma5	0	1	0.81311
336	3	beta5	0	1	0.7085
342	3	beta5	1	1	1.3173
350	3	beta4	0	1	1.5969
354	3	alpha5	0	1	1.0858
358	3	beta3	0	1	0.74195
364	3	gamma2	0	1	0.65364
368	3	beta2	0	1	0.82952
