onset	duration	item	repeat	accuracy	reaction_time
10	3	beta2	0	n/a	n/a
18	3	beta2	1	1	1.2386
26	3	beta4	0	1	0.94192
30	3	gamma4	0	1	0.74257
36	3	beta5	0	1	1.6702
42	3	alpha4	0	1	1.1586
50	3	gamma3	0	1	0.84639
58	3	alpha1	0	1	0.82305
64	3	gamma5	0	1	0.87874
70	3	alpha2	0	1	0.83079
76	3	beta1	0	1	1.0303
80	3	beta3	0	1	1.6064
84	3	gamma1	0	1	0.86294
92	3	alpha3	0	1	0.55075
96	3	alpha3	1	1	1.0387
102	3	gamma2	0	1	0.83089
106	3	alpha5	0	1	0.83131
110	3	alpha3	0	1	1.1194
116	3	gamma5	0	1	1.0071
120	3	gamma1	0	1	1.543
126	3	alpha2	0	1	0.80753
132	3	beta2	0	1	0.6792
136	3	alpha5	0	1	0.99927
144	3	beta1	0	1	0.89607
150	3	beta5	0	1	0.95195
154	3	gamma2	0	1	0.93583
162	3	gamma2	1	0	1.1439
166	3	beta4	0	1	1.1039
170	3	alpha4	0	1	0.63991
178	3	alpha1	0	1	1.0879
184	3	gamma4	0	1	0.73687
190	3	gamma3	0	1	1.2398
198	3	beta3	0	1	0.70391
202	3	gamma1	0	1	1.7521
206	3	alpha2	0	1	0.65611
212	3	beta1	0	1	1.7286
216	3	beta2	0	1	1.4728
222	3	beta4	0	1	0.95236
230	3	gamma2	0	1	1.7127
234	3	gamma3	0	1	1.7928
238	3	alpha1	0	1	0.67274
242	3	beta3	0	1	1.417
248	3	beta5	0	1	0.64087
252	3	gamma4	0	1	1.0808
256	3	gamma5	0	1	0.95279
264	3	alpha4	0	1	0.85677
270	3	alpha3	0	1	1.2251
276	3	alpha5	0	1	0.96121
280	3	beta3	0	1	1.1373
286	3	alpha4	0	1	1.0015
292	3	alpha4	1	1	1.1937
296	3	beta2	0	1	1.5696
304	3	gamma2	0	1	0.71363
312	3	alpha5	0	1	0.6579
316	3	beta5	0	1	0.81814
320	3	beta1	0	1	1.0819
326	3	gamma4	0	1	0.84168
332	3	alpha3	0	1	1.1378
338	3	gamma3	0	1	1.4183
344	3	alpha1	0	1	0.93791
350	3	gamma1	0	1	0.75409
356	3	alpha2	0	1	0.84267
360	3	gamma5	0	1	0.7546
368	3	beta4	0	1	1.1944
