onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma2	0	1	0.41563
16	3	gamma3	0	1	0.67187
24	3	beta5	0	1	1.3277
32	3	alpha4	0	1	0.68771
40	3	alpha5	0	1	0.88763
48	3	gamma1	0	1	0.87108
54	3	gamma4	0	1	1.1044
58	3	beta2	0	1	0.99445
66	3	beta4	0	1	2.2322
74	3	alpha1	0	1	0.55934
80	3	beta3	0	1	0.59092
84	3	gamma5	0	1	1.0241
90	3	beta1	0	1	0.71217
94	3	alpha2	0	1	0.76781
98	3	alpha3	0	1	1.088
104	3	beta5	0	1	0.68727
110	3	gamma5	0	1	0.71221
114	3	alpha4	0	1	0.71233
120	3	beta3	0	1	0.65626
124	3	alpha3	0	1	0.7124
128	3	gamma4	0	1	1.016
134	3	alpha5	0	1	1.2557
140	3	beta2	0	1	0.4761
146	3	beta4	0	1	0.48834
150	3	beta1	0	1	0.67269
154	3	gamma3	0	1	0.56876
162	3	alpha1	0	1	0.50479
166	3	gamma2	0	1	0.70458
170	3	alpha2	0	1	0.54514
174	3	gamma1	0	1	0.83303
178	3	gamma2	0	1	0.64131
184	3	alpha2	0	1	0.56877
188	3	alpha3	0	1	0.88093
196	3	beta3	0	1	0.53727
200	3	beta1	0	1	0.69732
206	3	beta1	1	0	1.0255
214	3	gamma1	0	1	0.58549
218	3	gamma3	0	1	0.68932
224	3	alpha4	0	1	0.64979
232	3	beta2	0	1	0.70586
236	3	beta5	0	1	0.68186
242	3	gamma4	0	1	0.578
248	3	alpha1	0	1	0.7218
254	3	alpha5	0	1	0.80177
262	3	beta4	0	1	1.1938
268	3	beta4	1	1	1.0968
274	3	gamma5	0	1	0.73025
282	3	beta2	0	1	0.80122
286	3	gamma2	0	1	0.59459
290	3	beta3	0	1	0.56258
296	3	gamma5	0	1	0.65752
300	3	beta4	0	1	0.51432
304	3	beta1	0	1	0.63427
310	3	alpha1	0	1	0.68274
314	3	gamma3	0	1	0.69084
318	3	alpha2	0	1	0.6426
326	3	alpha5	0	1	0.72318
332	3	gamma1	0	1	0.5545
340	3	gamma1	1	1	1.3793
346	3	alpha3	0	1	0.58737
352	3	alpha4	0	1	0.64312
356	3	gamma4	0	1	0.58725
362	3	gamma4	1	1	1.2674
368	3	beta5	0	1	1.0197
