onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	1	0.45545
18	3	alpha4	0	1	0.64723
22	3	beta5	0	1	1.3671
26	3	alpha3	0	1	1.0637
34	3	alpha3	1	1	0.84078
40	3	gamma5	0	1	0.94368
46	3	gamma3	0	1	0.96804
52	3	beta2	0	1	1.0316
58	3	beta4	0	1	1.1117
64	3	gamma4	0	1	0.75192
68	3	beta1	0	1	0.97621
72	3	beta3	0	1	0.79176
78	3	beta3	1	1	0.86387
82	3	gamma1	0	1	1.4484
86	3	alpha5	0	1	0.74441
92	3	alpha1	0	1	0.87214
100	3	gamma2	0	1	0.80858
104	3	gamma4	0	1	0.88059
110	3	beta3	0	1	0.95283
116	3	alpha3	0	1	0.88067
124	3	gamma3	0	1	0.66492
130	3	beta1	0	1	0.55281
138	3	alpha4	0	1	0.62485
146	3	beta4	0	1	0.68905
152	3	gamma5	0	1	0.87305
158	3	gamma2	0	1	0.60908
164	3	gamma2	1	1	1.0653
168	3	beta5	0	1	0.64058
174	3	alpha5	0	1	0.5526
178	3	alpha1	0	1	0.92903
184	3	alpha2	0	0	1.6649
190	3	gamma1	0	1	1.0571
194	3	beta2	0	1	0.68927
200	3	alpha1	0	1	0.76133
208	3	beta5	0	1	0.62483
212	3	gamma2	0	1	0.76919
216	3	gamma5	0	1	0.75324
220	3	alpha4	0	1	0.62555
226	3	beta1	0	1	0.84138
234	3	alpha2	0	1	0.94576
238	3	beta3	0	1	0.73725
246	3	gamma1	0	1	0.66586
250	3	alpha3	0	1	0.89769
258	3	alpha5	0	1	1.1062
264	3	beta2	0	1	0.92191
272	3	beta4	0	1	0.99536
280	3	gamma4	0	1	0.76218
284	3	gamma3	0	1	0.84208
288	3	alpha1	0	1	0.64255
294	3	beta5	0	1	0.88349
298	3	gamma3	0	1	0.85012
304	3	beta3	0	1	0.61036
308	3	gamma1	0	1	0.86674
312	3	gamma4	0	1	1.6908
316	3	alpha3	0	1	1.1303
324	3	alpha3	1	1	0.9148
328	3	beta1	0	1	0.57098
332	3	beta4	0	1	1.1146
336	3	gamma5	0	1	0.87506
342	3	alpha5	0	1	0.65076
350	3	alpha4	0	1	0.62684
354	3	alpha2	0	1	0.67511
360	3	beta2	0	1	0.57894
366	3	gamma2	0	1	0.51539
