onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma2	0	1	1.5857
16	3	gamma3	0	1	0.60891
24	3	beta5	0	1	0.64992
32	3	alpha4	0	1	0.65817
40	3	alpha5	0	1	0.78647
48	3	gamma1	0	1	0.63908
54	3	gamma4	0	1	0.81516
58	3	beta2	0	1	0.73985
66	3	beta4	0	1	0.69561
74	3	alpha1	0	1	0.68709
80	3	beta3	0	1	0.68756
84	3	gamma5	0	1	0.96291
90	3	beta1	0	1	0.94382
94	3	alpha2	0	1	0.65089
98	3	alpha3	0	1	0.67528
104	3	beta5	0	1	0.89542
110	3	gamma5	0	1	0.52036
114	3	alpha4	0	1	0.56813
120	3	beta3	0	1	0.53526
124	3	alpha3	0	1	1.0719
128	3	gamma4	0	1	0.58426
134	3	alpha5	0	1	1.2403
140	3	beta2	0	1	0.95208
146	3	beta4	0	1	0.69635
150	3	beta1	0	1	0.71958
154	3	gamma3	0	1	0.68356
162	3	alpha1	0	1	0.52745
166	3	gamma2	0	1	0.53546
170	3	alpha2	0	1	0.63163
174	3	gamma1	0	1	0.62313
178	3	gamma2	0	1	0.44762
184	3	alpha2	0	1	1.1037
188	3	alpha3	0	1	0.51654
196	3	beta3	0	1	0.65248
200	3	beta1	0	1	0.59664
206	3	beta1	1	1	1.0445
214	3	gamma1	0	1	0.73267
218	3	gamma3	0	1	0.6846
224	3	alpha4	0	1	0.64435
232	3	beta2	0	1	0.9411
236	3	beta5	0	1	0.65266
242	3	gamma4	0	1	0.57288
248	3	alpha1	0	1	0.65291
254	3	alpha5	0	1	1.1333
262	3	beta4	0	1	0.62886
268	3	beta4	1	1	1.1731
274	3	gamma5	0	1	0.81339
282	3	beta2	0	1	0.60642
286	3	gamma2	0	1	0.57367
290	3	beta3	0	1	0.55791
296	3	gamma5	0	1	0.62946
300	3	beta4	0	1	0.78959
304	3	beta1	0	1	1.022
310	3	alpha1	0	1	0.74158
314	3	gamma3	0	1	0.80603
318	3	alpha2	0	1	1.0216
326	3	alpha5	0	1	0.88578
332	3	gamma1	0	1	0.62218
340	3	gamma1	1	1	0.7985
346	3	alpha3	0	1	0.60589
352	3	alpha4	0	1	0.74225
356	3	gamma4	0	1	0.7664
362	3	gamma4	1	0	0.91039
368	3	beta5	0	1	0.63883
