onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha5	0	1	0.45181
14	3	beta5	0	1	0.54007
20	3	beta2	0	1	0.74026
26	3	alpha1	0	1	0.57238
32	3	gamma1	0	1	0.94007
38	3	alpha3	0	1	0.51631
46	3	gamma3	0	1	0.70068
50	3	beta4	0	1	0.70842
54	3	alpha4	0	1	0.84462
60	3	gamma5	0	1	0.62839
66	3	alpha2	0	1	0.64447
72	3	gamma4	0	1	0.653
80	3	gamma2	0	1	0.70129
84	3	beta1	0	1	0.71707
88	3	beta3	0	1	0.74937
92	3	alpha3	0	1	0.74097
98	3	beta4	0	1	0.7044
102	3	beta2	0	1	0.58116
106	3	alpha5	0	1	0.71703
112	3	gamma1	0	1	0.61345
120	3	alpha4	0	1	0.60521
124	3	gamma5	0	1	0.76555
130	3	gamma2	0	1	0.88536
138	3	alpha1	0	1	0.60589
144	3	alpha1	1	0	0.83765
148	3	gamma3	0	1	1.5416
152	3	beta5	0	1	0.86177
158	3	alpha2	0	1	0.50181
162	3	beta1	0	1	0.68576
170	3	beta3	0	1	0.82226
174	3	gamma4	0	1	0.62228
182	3	alpha3	0	1	0.95059
186	3	beta4	0	1	0.75834
190	3	alpha2	0	1	0.48068
196	3	gamma1	0	1	0.65422
204	3	gamma1	1	0	0.55843
210	3	gamma2	0	1	0.58238
214	3	beta2	0	1	0.65491
222	3	beta2	1	1	0.65513
228	3	alpha1	0	1	0.5026
236	3	alpha1	1	1	1.5592
244	3	gamma5	0	1	0.80707
248	3	alpha4	0	1	1.4316
254	3	beta5	0	1	0.47932
258	3	beta3	0	1	0.83909
262	3	alpha5	0	1	0.6712
268	3	beta1	0	1	0.65566
276	3	gamma3	0	1	0.66277
284	3	gamma4	0	1	0.63105
290	3	beta4	0	1	0.79965
298	3	beta3	0	1	0.70278
302	3	gamma1	0	1	0.66399
308	3	alpha5	0	1	0.55952
314	3	beta1	0	1	0.75126
320	3	gamma4	0	1	0.51211
324	3	beta5	0	1	0.60049
330	3	gamma3	0	1	0.52057
334	3	alpha3	0	1	0.61657
342	3	alpha1	0	1	0.61655
346	3	gamma5	0	1	0.58379
352	3	alpha2	0	1	0.6242
356	3	beta2	0	1	1.2558
362	3	alpha4	0	1	0.95494
366	3	gamma2	0	1	1.2803
