onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	1	0.55772
18	3	alpha4	0	1	0.59794
22	3	beta5	0	1	1.1019
26	3	alpha3	0	1	0.57359
34	3	alpha3	1	1	0.6859
40	3	gamma5	0	1	0.67005
46	3	gamma3	0	1	0.78187
52	3	beta2	0	1	0.9738
58	3	beta4	0	1	0.718
64	3	gamma4	0	1	0.59032
68	3	beta1	0	1	0.82228
72	3	beta3	0	1	0.72666
78	3	beta3	1	1	1.1261
82	3	gamma1	0	1	0.6946
86	3	alpha5	0	1	0.75033
92	3	alpha1	0	1	0.88619
100	3	gamma2	0	1	0.53455
104	3	gamma4	0	1	0.4947
110	3	beta3	0	1	0.60673
116	3	alpha3	0	1	0.63903
124	3	gamma3	0	1	0.71929
130	3	beta1	0	1	0.81504
138	3	alpha4	0	1	0.61544
146	3	beta4	0	1	0.86317
152	3	gamma5	0	1	0.77541
158	3	gamma2	0	1	0.77556
164	3	gamma2	1	1	0.83127
168	3	beta5	0	1	1.0398
174	3	alpha5	0	1	0.98342
178	3	alpha1	0	1	1.3359
184	3	alpha2	0	1	1.4081
190	3	gamma1	0	1	1.264
194	3	beta2	0	1	1.104
200	3	alpha1	0	1	1.168
208	3	beta5	0	1	0.91187
212	3	gamma2	0	1	1.4164
216	3	gamma5	0	1	1.0876
220	3	alpha4	0	1	1.4402
226	3	beta1	0	1	1.7763
234	3	alpha2	0	1	0.96847
238	3	beta3	0	1	0.87223
246	3	gamma1	0	1	0.93592
250	3	alpha3	0	1	0.9677
258	3	alpha5	0	1	1.9922
264	3	beta2	0	1	0.78429
272	3	beta4	0	1	0.68833
280	3	gamma4	0	1	0.65617
284	3	gamma3	0	1	0.77642
288	3	alpha1	0	1	0.76825
294	3	beta5	0	1	0.76857
298	3	gamma3	0	1	0.74472
304	3	beta3	0	1	1.0403
308	3	gamma1	0	1	0.83151
312	3	gamma4	0	1	0.8714
316	3	alpha3	0	1	0.8796
324	3	alpha3	1	1	0.75277
328	3	beta1	0	1	0.83237
332	3	beta4	0	1	1.3768
336	3	gamma5	0	1	1.129
342	3	alpha5	0	1	0.7933
350	3	alpha4	0	1	0.80968
354	3	alpha2	0	1	1.3931
360	3	beta2	0	1	0.62547
366	3	gamma2	0	1	0.84133
