onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	1	0.55003
14	3	alpha2	1	1	0.77524
18	3	alpha1	0	1	0.52661
22	3	gamma2	0	1	0.81533
28	3	beta2	0	1	0.71014
36	3	beta4	0	1	0.66282
42	3	gamma3	0	1	0.58248
46	3	beta3	0	1	0.61448
50	3	alpha3	0	1	0.6068
56	3	beta1	0	1	0.67854
62	3	gamma1	0	1	0.61512
68	3	alpha4	0	1	0.63066
74	3	gamma4	0	1	0.51095
82	3	beta5	0	1	0.65519
86	3	gamma5	0	1	0.86291
94	3	alpha5	0	1	0.55101
102	3	gamma3	0	1	0.67927
106	3	beta3	0	1	0.60751
112	3	beta2	0	1	0.52776
116	3	alpha1	0	1	0.55957
120	3	beta4	0	1	0.52747
126	3	alpha2	0	1	0.68769
132	3	gamma4	0	1	0.5758
138	3	gamma5	0	1	1.0723
144	3	alpha5	0	1	0.70481
150	3	alpha3	0	1	0.60041
154	3	beta1	0	1	0.63215
158	3	gamma1	0	1	0.744
162	3	beta5	0	1	1.2966
166	3	gamma2	0	1	0.6882
172	3	alpha4	0	1	0.82446
180	3	gamma2	0	1	0.65661
184	3	beta3	0	1	0.66437
190	3	beta5	0	1	0.68071
194	3	beta4	0	1	1.2163
198	3	beta4	1	1	1.1365
206	3	gamma4	0	1	0.64865
214	3	alpha4	0	1	0.7211
220	3	beta2	0	1	0.6092
224	3	alpha2	0	1	0.65697
230	3	gamma1	0	1	0.61695
238	3	alpha3	0	1	0.72091
244	3	gamma3	0	1	0.64913
252	3	beta1	0	1	0.58568
258	3	alpha1	0	1	0.76918
264	3	gamma5	0	1	0.59349
272	3	gamma5	1	1	0.83378
278	3	alpha5	0	1	0.56933
286	3	gamma5	0	1	0.60976
290	3	gamma4	0	1	0.74592
296	3	gamma4	1	1	1.1857
300	3	beta2	0	1	0.65827
304	3	gamma1	0	1	0.78615
310	3	beta3	0	1	0.80986
316	3	beta4	0	1	0.78614
320	3	gamma2	0	1	0.89811
324	3	alpha4	0	1	0.85013
332	3	alpha2	0	1	0.61843
340	3	alpha1	0	1	0.69853
346	3	alpha5	0	1	0.79473
350	3	beta5	0	1	0.93873
354	3	gamma3	0	1	0.77035
358	3	alpha3	0	1	0.72282
364	3	beta1	0	1	0.87505
