onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha4	0	1	0.65591
14	3	beta4	0	1	0.61578
18	3	gamma1	0	1	0.95956
22	3	beta1	0	1	0.6718
28	3	alpha3	0	1	0.73617
34	3	gamma5	0	1	0.60781
40	3	gamma4	0	1	0.60021
46	3	beta3	0	1	0.88793
50	3	gamma2	0	1	0.59237
54	3	beta2	0	1	0.6243
62	3	alpha2	0	1	0.60055
66	3	gamma3	0	1	0.72053
74	3	beta5	0	1	0.58433
78	3	alpha1	0	1	0.6882
86	3	alpha5	0	1	0.50474
90	3	alpha4	0	1	0.72868
96	3	alpha4	1	1	0.73673
104	3	beta2	0	1	0.48088
108	3	gamma1	0	1	0.61705
112	3	alpha1	0	1	0.76897
118	3	gamma3	0	1	0.61705
122	3	alpha2	0	1	0.75204
130	3	alpha5	0	1	0.63271
138	3	alpha5	1	1	0.76878
146	3	gamma2	0	1	0.54448
152	3	beta5	0	1	0.52057
158	3	beta5	1	1	1.1286
164	3	beta4	0	1	0.59266
168	3	gamma4	0	1	0.83305
172	3	gamma5	0	1	0.7771
178	3	beta1	0	1	0.68914
182	3	alpha3	0	1	0.79334
188	3	alpha3	1	1	0.95355
192	3	beta3	0	1	0.63327
198	3	alpha4	0	1	0.63361
204	3	gamma3	0	1	0.8654
208	3	gamma2	0	1	0.64161
212	3	beta3	0	1	0.70531
216	3	beta2	0	1	0.61728
220	3	alpha2	0	1	0.67391
228	3	gamma4	0	1	0.55378
232	3	beta1	0	1	0.70584
238	3	alpha1	0	1	0.65765
242	3	beta5	0	1	0.6579
248	3	alpha5	0	1	0.60228
254	3	alpha3	0	1	0.60242
262	3	gamma5	0	1	0.80185
270	3	beta4	0	1	0.67415
274	3	gamma1	0	1	0.61836
282	3	alpha3	0	1	0.63455
288	3	alpha1	0	1	0.76272
296	3	beta2	0	1	0.65083
304	3	gamma1	0	1	0.46641
312	3	alpha2	0	1	0.59455
316	3	gamma3	0	1	0.71489
322	3	alpha4	0	1	0.69081
328	3	beta4	0	1	0.52331
334	3	gamma5	0	1	0.69095
340	3	beta1	0	1	0.57892
346	3	beta5	0	0	1.1553
350	3	alpha5	0	1	0.74748
356	3	beta3	0	1	1.0594
362	3	gamma4	0	1	0.6593
368	3	gamma2	0	1	0.62762
