onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha2	0	n/a	n/a
14	3	alpha2	1	1	0.89844
18	3	alpha1	0	1	0.7294
22	3	gamma2	0	1	0.78584
28	3	beta2	0	1	0.79875
36	3	beta4	0	1	0.77532
42	3	gamma3	0	1	0.71175
46	3	beta3	0	1	1.0978
50	3	alpha3	0	1	0.76234
56	3	beta1	0	1	0.63998
62	3	gamma1	0	1	0.85517
68	3	alpha4	0	1	0.85549
74	3	gamma4	0	1	0.67137
82	3	beta5	0	1	0.71913
86	3	gamma5	0	1	0.73874
94	3	alpha5	0	1	0.81532
102	3	gamma3	0	1	1.0791
106	3	beta3	0	1	0.69064
112	3	beta2	0	1	0.64695
116	3	alpha1	0	1	0.77579
120	3	beta4	0	1	0.68298
126	3	alpha2	0	1	0.89494
132	3	gamma4	0	1	0.72828
138	3	gamma5	0	1	0.9037
144	3	alpha5	0	1	0.81545
150	3	alpha3	0	1	0.8719
154	3	beta1	0	1	0.74752
158	3	gamma1	0	1	0.69125
162	3	beta5	0	1	0.87571
166	3	gamma2	0	1	0.70754
172	3	alpha4	0	1	0.99198
180	3	gamma2	0	1	0.94775
184	3	beta3	0	1	0.66009
190	3	beta5	0	1	0.69593
194	3	beta4	0	1	0.72789
198	3	beta4	1	1	0.89211
206	3	gamma4	0	1	0.68799
214	3	alpha4	0	1	0.76042
220	3	beta2	0	1	0.62
224	3	alpha2	0	1	0.60741
230	3	gamma1	0	1	0.69585
238	3	alpha3	0	1	0.92452
244	3	gamma3	0	1	0.61621
252	3	beta1	0	1	0.79665
258	3	alpha1	0	1	1.0002
264	3	gamma5	0	1	0.75652
272	3	gamma5	1	1	0.93311
278	3	alpha5	0	1	0.68012
286	3	gamma5	0	1	0.87715
290	3	gamma4	0	1	0.82111
296	3	gamma4	1	1	0.90153
300	3	beta2	0	1	0.68548
304	3	gamma1	0	1	0.6376
310	3	beta3	0	1	0.69341
316	3	beta4	0	1	0.75718
320	3	gamma2	0	1	0.62156
324	3	alpha4	0	1	0.61361
332	3	alpha2	0	1	0.94943
340	3	alpha1	0	1	1.0215
346	3	alpha5	0	1	0.78209
350	3	beta5	0	1	0.71761
354	3	gamma3	0	1	0.66193
358	3	alpha3	0	1	0.7102
364	3	beta1	0	1	0.66253
