onset	duration	item	repeat	accuracy	reaction_time
10	3	alpha3	0	1	0.60336
18	3	beta4	0	1	0.5351
24	3	beta1	0	1	0.77153
32	3	gamma5	0	1	0.63101
36	3	alpha1	0	1	0.78309
42	3	gamma3	0	1	0.71933
50	3	gamma3	1	1	0.68006
54	3	alpha2	0	1	0.68794
58	3	beta2	0	1	0.6154
64	3	alpha4	0	1	0.69558
72	3	beta3	0	1	0.67204
78	3	beta5	0	1	0.67969
84	3	gamma4	0	1	0.64766
88	3	gamma2	0	1	0.72005
92	3	alpha5	0	1	0.76794
96	3	gamma1	0	1	1.112
100	3	gamma4	0	1	0.85576
104	3	beta4	0	1	0.76005
110	3	gamma5	0	1	0.6724
114	3	alpha5	0	1	0.80838
118	3	beta3	0	1	0.84026
122	3	gamma1	0	1	0.73666
128	3	beta1	0	1	0.81665
132	3	alpha1	0	1	0.61661
138	3	beta2	0	1	0.68853
142	3	alpha2	0	1	0.65674
148	3	gamma3	0	1	0.64868
154	3	alpha4	0	1	0.71259
158	3	alpha3	0	1	0.92112
164	3	beta5	0	1	0.76915
172	3	gamma2	0	1	0.72901
180	3	gamma5	0	1	0.64114
186	3	alpha5	0	1	0.64132
192	3	gamma3	0	1	0.71309
200	3	alpha1	0	1	0.7218
206	3	alpha1	1	1	0.9384
212	3	gamma4	0	1	0.71359
216	3	alpha3	0	1	0.89766
224	3	gamma2	0	1	0.67358
230	3	beta3	0	1	0.59389
236	3	beta4	0	1	0.67381
240	3	beta1	0	1	1.1619
244	3	beta2	0	1	0.76977
248	3	alpha4	0	1	0.75435
254	3	beta5	0	1	0.60204
260	3	gamma1	0	1	0.68239
266	3	alpha2	0	1	0.83448
272	3	beta3	0	1	0.6104
278	3	alpha1	0	1	0.6427
286	3	gamma5	0	1	0.76031
290	3	alpha4	0	1	0.75489
294	3	alpha4	1	1	0.8424
300	3	gamma1	0	1	0.60087
308	3	gamma3	0	1	0.60975
314	3	gamma2	0	1	0.61765
318	3	beta4	0	1	0.62689
326	3	alpha5	0	1	0.73079
330	3	alpha3	0	1	0.83506
338	3	beta5	0	1	0.63418
346	3	beta2	0	1	0.69085
350	3	gamma4	0	1	0.65147
356	3	alpha2	0	1	0.74678
364	3	alpha2	1	1	0.97135
368	3	beta1	0	1	0.59574
