onset	duration	item	repeat	accuracy	reaction_time
10	3	gamma3	0	n/a	n/a
18	3	beta1	0	1	1.0312
22	3	gamma1	0	1	1.1185
26	3	gamma4	0	1	0.97802
32	3	alpha1	0	1	0.86265
38	3	alpha3	0	1	0.991
46	3	beta5	0	1	1.0149
52	3	beta3	0	1	1.1992
60	3	alpha2	0	1	1.063
68	3	alpha4	0	1	1.4553
74	3	beta2	0	1	1.0237
80	3	beta4	0	1	1.1996
86	3	gamma5	0	1	1.6715
92	3	gamma2	0	1	1.1108
96	3	alpha5	0	1	1.1947
100	3	beta3	0	1	1.0425
104	3	beta1	0	1	2.4189
108	3	beta1	1	1	1.2907
116	3	gamma3	0	1	0.86326
120	3	gamma1	0	1	2.2952
126	3	alpha5	0	1	1.2387
130	3	beta4	0	1	1.1624
138	3	beta5	0	1	1.0949
146	3	alpha3	0	1	1.3108
152	3	gamma5	0	1	1.3347
158	3	alpha4	0	1	1.535
166	3	beta2	0	1	1.1111
170	3	alpha1	0	1	1.4908
176	3	gamma2	0	1	0.99133
182	3	gamma4	0	1	1.208
190	3	alpha2	0	1	0.91099
198	3	alpha4	0	1	0.98383
202	3	gamma5	0	1	1.1554
206	3	gamma2	0	1	1.1958
212	3	gamma4	0	1	1.776
218	3	gamma3	0	1	0.93206
224	3	gamma3	1	1	1.1324
230	3	beta2	0	1	1.5676
234	3	beta2	1	1	1.1637
242	3	alpha3	0	1	1.5198
246	3	gamma1	0	1	1.5317
250	3	alpha1	0	1	1.8684
254	3	alpha2	0	1	1.076
260	3	alpha5	0	1	0.75714
264	3	beta4	0	1	1.0924
272	3	beta4	1	1	1.701
280	3	beta3	0	1	1.117
286	3	beta5	0	1	1.6612
292	3	beta1	0	1	1.1494
296	3	alpha4	0	1	0.81337
300	3	gamma4	0	1	0.89265
306	3	gamma1	0	1	1.2692
310	3	beta3	0	1	1.2934
316	3	beta1	0	0	1.3978
322	3	alpha3	0	1	0.87739
330	3	gamma2	0	1	1.0539
334	3	alpha2	0	n/a	n/a
338	3	gamma3	0	1	0.75813
344	3	beta2	0	1	0.9417
350	3	alpha5	0	1	0.85428
354	3	beta5	0	1	1.0219
358	3	beta4	0	1	1.0218
362	3	gamma5	0	1	1.4701
366	3	alpha1	0	1	2.5422
